X,Y,objectid,stop_id,stop_name,latitude,longitude,zone_id,location_type,parent_station,wheelchair_boarding,creationdate,creator,editdate,editor
16.3801869996533,48.7512850001996,1,U15775Z2,"Hevlín, škola",48.751285,16.380187,570,0,U15775N1,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3834599997129,48.7613870001433,2,U15773Z2,"Hevlín, cihelna",48.761387,16.38346,570,0,U15773N2,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3952220001556,48.7968619999042,3,U15627Z2,Hrabětice,48.796862,16.395222,560,0,U15627N3,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.386832000405,48.799234999906,4,U15640Z2,"Šanov, u mostu",48.799235,16.386832,560,0,U15640N4,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3739269997643,48.8021430002461,5,U15639Z2,"Šanov, požární zbrojnice",48.802143,16.373927,560,0,U15639N5,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3833600001537,48.8104649997855,6,U15637Z2,"Hrušovany nad Jevišovkou, žel. st.",48.810465,16.38336,560,0,U15637N6,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3940599996912,48.8112549998957,7,U15628Z2,"Hrabětice, rozcestí",48.811255,16.39406,560,0,U15628N7,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3977670001191,48.8174020001772,8,U15634Z2,"Hrušovany nad Jevišovkou, statek",48.817402,16.397767,560,0,U15634N8,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3996430004359,48.8287650001025,9,U15631Z2,"Hrušovany nad Jevišovkou, lékárna",48.828765,16.399643,560,0,U15631N9,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4019280001084,48.8314719999372,10,U15632Z1,"Hrušovany nad Jevišovkou, Lidická, VÚPP",48.831472,16.401928,560,0,U15632N10,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4038329998392,48.8428580002467,11,U15635Z2,"Hrušovany nad Jevišovkou, STS",48.842858,16.403833,560,0,U15635N11,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4009549997899,48.8835769999561,12,U15553Z2,"Litobratřice, u konírny",48.883577,16.400955,550,0,U15553N12,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4033020002849,48.8878749998523,13,U15554Z2,"Litobratřice, obecní úřad",48.887875,16.403302,550,0,U15554N13,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3913800000085,48.9206969999592,14,U15552Z2,Jiřice u Miroslavi,48.920697,16.39138,550,0,U15552N14,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4327170000901,48.9186250000043,15,U15430Z2,"Troskotovice, prodejna",48.918625,16.432717,540,0,U15430N15,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4367950002387,48.918847999791,16,U15431Z2,"Troskotovice, škola",48.918848,16.436795,540,0,U15431N16,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4411579998944,48.9220020000271,17,U15429Z2,"Troskotovice, hřbitov",48.922002,16.441158,540,0,U15429N17,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4833899995784,48.9310670002742,18,U15434Z2,"Vlasatice, Troskotovická",48.931067,16.48339,540,0,U15434N18,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4842580003149,48.9337430000899,19,U15433Z2,"Vlasatice, obecní úřad",48.933743,16.484258,540,0,U15433N19,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5194969999909,48.9622100002871,20,U15325Z1,"Pohořelice, Velký Dvůr, rozcestí",48.96221,16.519497,530,0,U15325N20,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5169419999817,48.9719249998273,21,U15368Z1,"Pohořelice, průmyslová zóna jih",48.971925,16.516942,530,0,U15368N21,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5154070001467,48.9770730000074,22,U15327Z1,"Pohořelice, Městský úřad",48.977073,16.515407,530,0,U15327N22,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5225380002469,48.9808530002136,23,U15317Z3,"Pohořelice, náměstí",48.980853,16.522538,530,0,U15317N23,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5305129998959,48.9849560001671,24,U15315Z2,"Pohořelice, Brněnská",48.984956,16.530513,530,0,U15315N24,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5407510003743,48.9905390000059,25,U15379Z2,"Pohořelice, průmyslová zóna východ",48.990539,16.540751,530,0,U15379N25,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6049360002255,49.1301320000859,26,U15122Z4,"Modřice, Brněnská",49.130132,16.604936,510,0,U15122N26,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5978340004376,49.1707409999833,27,U1703Z7,Ústřední hřbitov,49.170741,16.597834,101,0,U1703N27,1,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6039760003258,49.1782069997585,28,U1622Z1,Strážní,49.178207,16.603976,100,0,U1622N28,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6161510003221,49.18536399985,29,U1011Z9,Autobusové nádraží,49.185364,16.616151,100,0,U1011N29,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6036459997146,49.1784769997141,30,U1622Z2,Strážní,49.178477,16.603646,100,0,U1622N28,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5976119997815,49.1707440000388,31,U1703Z6,Ústřední hřbitov,49.170744,16.597612,101,0,U1703N27,1,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6034690001626,49.1301360001091,32,U15137Z10,"Modřice, Tyršova",49.130136,16.603469,510,0,U15137N30,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5393529999083,48.9899210000403,33,U15379Z1,"Pohořelice, průmyslová zóna východ",48.989921,16.539353,530,0,U15379N25,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5299980002351,48.984842999725,34,U15315Z1,"Pohořelice, Brněnská",48.984843,16.529998,530,0,U15315N24,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5221270003432,48.9807689999432,35,U15317Z4,"Pohořelice, náměstí",48.980769,16.522127,530,0,U15317N23,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5153479996972,48.9767519997251,36,U15327Z2,"Pohořelice, Městský úřad",48.976752,16.515348,530,0,U15327N22,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5168349998516,48.9713369999093,37,U15368Z2,"Pohořelice, průmyslová zóna jih",48.971337,16.516835,530,0,U15368N21,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.51934399983,48.9618600000295,38,U15325Z2,"Pohořelice, Velký Dvůr, rozcestí",48.96186,16.519344,530,0,U15325N20,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4840630003212,48.9337000001424,39,U15433Z1,"Vlasatice, obecní úřad",48.9337,16.484063,540,0,U15433N19,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4835400002645,48.9311280000845,40,U15434Z1,"Vlasatice, Troskotovická",48.931128,16.48354,540,0,U15434N18,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4408979996034,48.9218819997144,41,U15429Z1,"Troskotovice, hřbitov",48.921882,16.440898,540,0,U15429N17,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4366920003066,48.9188779998001,42,U15431Z1,"Troskotovice, škola",48.918878,16.436692,540,0,U15431N16,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4325200004466,48.9186980000653,43,U15430Z1,"Troskotovice, prodejna",48.918698,16.43252,540,0,U15430N15,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3913800000085,48.9206969999592,44,U15552Z1,Jiřice u Miroslavi,48.920697,16.39138,550,0,U15552N14,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4031399999032,48.888397000083,45,U15554Z1,"Litobratřice, obecní úřad",48.888397,16.40314,550,0,U15554N13,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4007349996818,48.8834429998899,46,U15553Z1,"Litobratřice, u konírny",48.883443,16.400735,550,0,U15553N12,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4037299999071,48.842928000059,47,U15635Z1,"Hrušovany nad Jevišovkou, STS",48.842928,16.40373,560,0,U15635N11,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4018979999712,48.831517000258,48,U15632Z2,"Hrušovany nad Jevišovkou, Lidická, VÚPP",48.831517,16.401898,560,0,U15632N10,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3994579995897,48.8287419998894,49,U15631Z1,"Hrušovany nad Jevišovkou, lékárna",48.828742,16.399458,560,0,U15631N9,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3977100002177,48.8175949997675,50,U15634Z1,"Hrušovany nad Jevišovkou, statek",48.817595,16.39771,560,0,U15634N8,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3940599996912,48.8112549998957,51,U15628Z1,"Hrabětice, rozcestí",48.811255,16.39406,560,0,U15628N7,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3834680001088,48.810461999846,52,U15637Z1,"Hrušovany nad Jevišovkou, žel. st.",48.810462,16.383468,560,0,U15637N6,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3740430001153,48.8020929998356,53,U15639Z1,"Šanov, požární zbrojnice",48.802093,16.374043,560,0,U15639N5,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3867369999704,48.7992319998864,54,U15640Z1,"Šanov, u mostu",48.799232,16.386737,560,0,U15640N4,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3951130003757,48.7968629999581,55,U15627Z1,Hrabětice,48.796863,16.395113,560,0,U15627N3,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3833819998951,48.7615299997829,56,U15773Z1,"Hevlín, cihelna",48.76153,16.383382,570,0,U15773N2,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3802569999734,48.7515099999878,57,U15775Z1,"Hevlín, škola",48.75151,16.380257,570,0,U15775N1,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3827600001041,48.732097000182,58,U15843Z1,"Hevlín, LAA BOMBA - SHOPPING CENTER",48.732097,16.38276,570,0,U15843N31,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3846220001773,48.7203930000691,59,U15829Z1,"Laa an der Thaya, Stadtplatz",48.720393,16.384622,580,0,U15829N32,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4026789997707,48.7228810001967,60,U15838Z1,"Laa an der Thaya, Bahnhof",48.722881,16.402679,580,0,U15838N33,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3955820000057,48.7230469999044,61,U15839Z1,"Laa an der Thaya, Therme",48.723047,16.395582,580,0,U15839N34,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3955820000057,48.7230469999044,62,U15839Z2,"Laa an der Thaya, Therme",48.723047,16.395582,580,0,U15839N34,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4022079995925,48.7233310000544,63,U15838Z2,"Laa an der Thaya, Bahnhof",48.723331,16.402208,580,0,U15838N33,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3846220001773,48.7203930000691,64,U15829Z2,"Laa an der Thaya, Stadtplatz",48.720393,16.384622,580,0,U15829N32,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3827600001041,48.732097000182,65,U15843Z11,"Hevlín, LAA BOMBA - SHOPPING CENTER",48.732097,16.38276,570,0,U15843N31,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6266580004141,48.8015869997401,66,U15714Z1,"Mikulov, železniční stanice",48.801587,16.626658,571,0,U15714N35,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6339500001727,48.8025520000167,67,U15709Z3,"Mikulov, u parku",48.802552,16.63395,571,0,U15709N36,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6304949996399,48.8122579997568,68,U15702Z2,"Mikulov, Brněnská",48.812258,16.630495,571,0,U15702N37,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.612886999585,48.8309250002709,69,U15701Z2,"Bavory, rozcestí",48.830925,16.612887,552,0,U15701N38,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6084250001952,48.8516349997415,70,U15545Z2,"Dolní Dunajovice, rozcestí",48.851635,16.608425,552,0,U15545N39,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5919770000565,48.8553229999756,71,U15544Z3,"Dolní Dunajovice, Jednota",48.855323,16.591977,552,0,U15544N40,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5867900000453,48.8576370002338,72,U15543Z2,"Dolní Dunajovice, Hlavní",48.857637,16.58679,552,0,U15543N41,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5368149996176,48.8762820000712,73,U15565Z2,"Brod nad Dyjí, obecní úřad",48.876282,16.536815,540,0,U15565N42,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.541640000129,48.9030800000882,74,U15428Z2,"Pasohlávky, u kostela",48.90308,16.54164,540,0,U15428N43,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5564670002189,48.9196189997967,75,U15427Z2,"Pasohlávky, rozcestí Ivaň",48.919619,16.556467,540,0,U15427N44,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5281949997132,48.9373379998982,76,U15318Z2,"Pohořelice, Nová Ves",48.937338,16.528195,540,0,U15318N45,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5225380002469,48.9808530002136,77,U15317Z7,"Pohořelice, náměstí",48.980853,16.522538,530,0,U15317N23,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6161510003221,49.18536399985,78,U1011Z10,Autobusové nádraží,49.185364,16.616151,100,0,U1011N29,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5221270003432,48.9807689999432,79,U15317Z5,"Pohořelice, náměstí",48.980769,16.522127,530,0,U15317N23,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5284220003922,48.9368070002082,80,U15318Z1,"Pohořelice, Nová Ves",48.936807,16.528422,540,0,U15318N45,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5567090000682,48.9181929997242,81,U15427Z1,"Pasohlávky, rozcestí Ivaň",48.918193,16.556709,540,0,U15427N44,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.541640000129,48.9030800000882,82,U15428Z1,"Pasohlávky, u kostela",48.90308,16.54164,540,0,U15428N43,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5367219997312,48.8763049997241,83,U15565Z1,"Brod nad Dyjí, obecní úřad",48.876305,16.536722,540,0,U15565N42,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5869669995972,48.8575669997051,84,U15543Z1,"Dolní Dunajovice, Hlavní",48.857567,16.586967,552,0,U15543N41,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.592542999771,48.8547369998742,85,U15544Z1,"Dolní Dunajovice, Jednota",48.854737,16.592543,552,0,U15544N40,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6098200002881,48.8506150000712,86,U15545Z1,"Dolní Dunajovice, rozcestí",48.850615,16.60982,552,0,U15545N39,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6126730002231,48.8305929998379,87,U15701Z1,"Bavory, rozcestí",48.830593,16.612673,552,0,U15701N38,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6305159995563,48.8120879999092,88,U15702Z1,"Mikulov, Brněnská",48.812088,16.630516,571,0,U15702N37,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.633495999713,48.8054870001075,89,U15703Z1,"Mikulov, 22. dubna",48.805487,16.633496,571,0,U15703N46,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6344449997421,48.8021169998022,90,U15709Z1,"Mikulov, u parku",48.802117,16.634445,571,0,U15709N36,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5313330000535,48.9483329998162,91,U15326Z1,"Pohořelice, Vilémov",48.948333,16.531333,530,0,U15326N47,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5308419997839,48.956484999901,92,U15316Z1,"Pohořelice, Mariánský dvůr",48.956485,16.530842,530,0,U15316N48,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5334150002347,48.9623130001901,93,U15324Z1,"Pohořelice, Velký Dvůr",48.962313,16.533415,530,0,U15324N49,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5583560000562,48.9184910000111,94,U15427Z3,"Pasohlávky, rozcestí Ivaň",48.918491,16.558356,540,0,U15427N44,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5759189999052,48.9044589997098,95,U15435Z1,"Pasohlávky, Aqualand Moravia",48.904459,16.575919,540,0,U15435N50,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6261699996191,48.8021599999602,96,U15714Z51,"Mikulov, železniční stanice",48.80216,16.62617,571,0,U15714N35,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.57619300044,48.9045930001427,97,U15435Z2,"Pasohlávky, Aqualand Moravia",48.904593,16.576193,540,0,U15435N50,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4086380002591,49.0019430000884,98,U14012Z1,"Kubšice, křižovatka",49.001943,16.408638,449,0,U14012N51,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.3956919996106,48.9898769998381,99,U14018Z1,"Olbramovice, prodejna",48.989877,16.395692,449,0,U14018N52,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4007430000777,48.9841670002382,100,U14019Z1,"Olbramovice, restaurace",48.984167,16.400743,449,0,U14019N53,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4372680000668,48.9917199999485,101,U14022Z1,"Šumice, škola",48.99172,16.437268,449,0,U14022N54,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4585950002451,49.0111280002481,102,U14014Z1,"Loděnice, křižovatka Šumická",49.011128,16.458595,449,0,U14014N55,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.4632299998873,49.0114750002239,103,U14015Z1,"Loděnice, obecní úřad",49.011475,16.46323,449,0,U14015N56,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.468036999957,49.011771999926,104,U14016Z1,"Loděnice, škola",49.011772,16.468037,449,0,U14016N57,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5002879999788,49.0229099999945,105,U15312Z1,"Malešovice, obecní úřad",49.02291,16.500288,530,0,U15312N58,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5069250003345,49.0118449998652,106,U15314Z1,"Odrovice, bytovky",49.011845,16.506925,530,0,U15314N59,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5111900000809,49.0070240000199,107,U15313Z1,Odrovice,49.007024,16.51119,530,0,U15313N60,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5128350004191,48.9966420001713,108,U15308Z1,Cvrčovice,48.996642,16.512835,530,0,U15308N61,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5162930004266,48.9908179999768,109,U15309Z1,"Cvrčovice, učiliště",48.990818,16.516293,530,0,U15309N62,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5194800002725,48.9835999997639,110,U15323Z1,"Pohořelice, Tyršova",48.9836,16.51948,530,0,U15323N63,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5225690002091,48.9807590001542,111,U15317Z1,"Pohořelice, náměstí",48.980759,16.522569,530,0,U15317N23,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6003459998908,49.1531040001177,112,U1435Z1,Novomoravanská,49.153104,16.600346,101,0,U1435N64,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6010039996668,49.14958499999,113,U1396Z3,Moravanské lány,49.149585,16.601004,101,0,U1396N65,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6020969996359,49.1428869999964,114,U1393Z3,Moravanská,49.142887,16.602097,101,0,U1393N66,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6039849996483,49.0896630000739,115,U15168Z1,"Rajhrad, městský úřad",49.089663,16.603985,510,0,U15168N67,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.6050109996703,49.0838790000675,116,U15181Z5,"Rajhrad, železniční stanice",49.083879,16.605011,510,0,U15181N68,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5914790001142,49.087759000082,117,U15166Z1,"Rajhrad, stará pošta",49.087759,16.591479,510,0,U15166N69,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.581999999694,49.0853800002531,118,U15182Z1,"Rajhrad, GEIS",49.08538,16.582,510,0,U15182N70,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5489050001234,49.0802900002505,119,U15210Z1,Syrovice,49.08029,16.548905,520,0,U15210N71,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.545298000153,49.0776250000648,120,U15212Z1,"Syrovice, Sobotovická",49.077625,16.545298,520,0,U15212N72,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5527070000876,49.0614009998782,121,U15209Z1,"Sobotovice, transformátor",49.061401,16.552707,520,0,U15209N73,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.558137999598,49.0590669999404,122,U15208Z3,Sobotovice,49.059067,16.558138,520,0,U15208N74,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5557349999248,49.0521749997451,123,U15203Z3,"Ledce, obecní úřad",49.052175,16.555735,520,0,U15203N75,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5654879999813,49.0497099999139,124,U15204Z3,"Ledce, rozcestí",49.04971,16.565488,520,0,U15204N76,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5284769997455,49.0357130002419,125,U15255Z2,"Medlov, seniorcentrum",49.035713,16.528477,520,0,U15255N77,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.523155000015,49.0347069998979,126,U15205Z4,Medlov,49.034707,16.523155,520,0,U15205N78,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5349080002369,49.0177170001451,127,U15234Z2,"Medlov, Kafilerie",49.017717,16.534908,520,0,U15234N79,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5401250003854,49.0072979997074,128,U15321Z2,"Pohořelice, Smolín",49.007298,16.540125,530,0,U15321N80,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5225690002091,48.9807590001542,129,U15317Z51,"Pohořelice, náměstí",48.980759,16.522569,530,0,U15317N23,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5225690002091,48.9807590001542,130,U15317Z8,"Pohořelice, náměstí",48.980759,16.522569,530,0,U15317N23,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5403399995723,49.0072949997771,131,U15321Z1,"Pohořelice, Smolín",49.007295,16.54034,530,0,U15321N80,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5349669997881,49.0178469997961,132,U15234Z1,"Medlov, Kafilerie",49.017847,16.534967,520,0,U15234N79,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.523155000015,49.0347069998979,133,U15205Z3,Medlov,49.034707,16.523155,520,0,U15205N78,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
16.5287450004324,49.0357090002621,134,U15255Z1,"Medlov, seniorcentrum",49.035709,16.528745,520,0,U15255N77,2,2020/09/22 10:29:25+00,DataBrno,2020/09/22 10:29:25+00,DataBrno
