id,date,city,city_district,price,type,area,ownership,building_type,penb,equipment,floor,balcony,terace,lift,garage,coordinates
639828,2020-11-19 00:30:06.997527 UTC,Praha,Troja,4800000,2+kk,46,1,1,C,3,1,false,false,true,true,""
539248,2020-06-04 13:00:08.616853 UTC,Praha,Jinonice,5128000,2+kk,54,1,0,"",1,4,false,false,false,false,""
572341,2020-06-04 06:30:13.385105 UTC,Červený Kostelec,"",2290000,2+kk,75,1,1,"",1,2,false,false,false,false,""
611394,2020-06-04 10:30:13.764808 UTC,Strunkovice nad Blanicí,"",850000,3+1,67,2,1,G,0,0,false,false,false,false,""
611391,2020-06-04 10:30:20.039659 UTC,Praha,Bubeneč,7250000,2+kk,62,1,1,A,0,5,false,false,true,false,""
610878,2020-06-04 12:30:23.542423 UTC,Praha,Uhříněves,3190000,1+kk,32,1,1,C,0,2,false,false,false,false,""
611362,2020-06-04 11:30:16.052524 UTC,Jesenice,Jesenice u Prahy,3990000,2+kk,41,1,1,B,0,0,false,true,false,false,""
611415,2020-06-04 12:30:12.698526 UTC,Praha,Radlice,5145000,2+kk,67,1,1,D,0,3,false,false,true,false,""
611420,2020-06-04 13:00:14.007316 UTC,Praha,Vinohrady,5690000,2+kk,44,1,1,D,0,2,false,false,false,false,""
611471,2020-06-04 17:30:08.688957 UTC,Praha,Vršovice,11900000,3+kk,127,1,1,G,0,7,false,true,false,false,""
569242,2020-06-04 05:30:15.674768 UTC,Kroměříž,"",2400000,3+1,75,1,2,"",1,4,false,false,false,false,""
611358,2020-06-04 07:30:20.022093 UTC,Plzeň,Doubravka,2300000,2+1,54,1,2,G,1,3,false,false,true,false,""
595412,2020-06-04 09:30:11.546846 UTC,Brno,Veveří,10000000,5+1,135,1,1,G,0,3,true,false,false,false,""
611461,2020-06-04 16:00:15.4813 UTC,Litoměřice,"",4490000,4+1,159,1,1,G,0,3,true,true,false,false,""
611357,2020-06-04 07:30:13.172754 UTC,Olomouc,Nový Svět u Olomouce,1750000,1+1,36,2,2,G,0,3,true,false,true,false,""
611390,2020-06-04 10:00:13.339446 UTC,Děčín,Děčín-Staré Město,1495000,2+1,65,1,2,C,0,3,true,false,false,false,""
611405,2020-06-04 12:00:15.62667 UTC,Praha,Černý Most,7499000,4+1,98,1,2,B,0,4,true,false,false,false,""
611097,2020-06-04 13:30:12.109464 UTC,Praha,Bohnice,5690000,3+kk,77,1,2,B,0,4,true,false,true,false,""
611454,2020-06-04 16:00:21.698881 UTC,Praha,Krč,5191004,3+kk,60,1,2,G,1,3,true,false,true,false,""
562273,2020-06-30 08:30:09.844332 UTC,Praha,Prosek,5400000,3+1,76,1,2,"",2,3,true,false,false,false,""
573646,2020-06-30 12:00:22.104061 UTC,Praha,Chodov,5780000,3+kk,82,1,2,C,2,1,true,false,false,false,""
615408,2020-06-30 18:00:12.234511 UTC,Praha,Cholupice,6250000,3+kk,66,1,1,C,3,3,false,false,false,true,""
613012,2020-06-30 12:00:17.145993 UTC,Ptice,"",6600000,4+kk,135,1,1,C,2,0,false,true,false,false,""
615458,2020-06-30 20:00:10.809338 UTC,Jihlava,"",2990000,2+kk,58,0,1,C,0,3,true,true,false,false,""
614905,2020-06-30 07:30:13.434126 UTC,Vlašim,"",4240000,4+kk,88,1,1,B,0,3,true,false,false,false,""
614719,2020-06-30 17:30:11.320771 UTC,Jesenice,Jesenice u Prahy,5170000,3+kk,68,1,1,C,2,1,true,false,false,false,""
615457,2020-06-30 20:00:17.638155 UTC,Vejprnice,"",3000000,2+1,71,1,1,D,0,4,true,false,false,false,""
615420,2020-06-30 15:00:12.402566 UTC,Chotěšov,"",70200,3+kk,138,1,0,G,0,2,true,true,false,false,""
588657,2020-06-30 17:00:21.005943 UTC,Benešov nad Ploučnicí,"",1000000,1+kk,16,1,0,A,2,1,false,false,false,false,""
615270,2020-06-30 10:00:12.929742 UTC,Brno,Bohunice,4490000,3+1,71,1,2,E,0,8,true,false,true,false,""
614907,2020-06-30 08:00:11.687895 UTC,Praha,Střížkov,5300000,2+kk,52,1,1,C,0,1,true,false,true,true,""
615438,2020-06-30 17:00:14.151059 UTC,Praha,Černý Most,2750000,4+1,96,2,2,G,0,6,true,false,true,true,""
615471,2020-06-30 21:30:13.80329 UTC,Praha,Troja,3190000,3+kk,65,1,2,C,0,12,false,false,true,false,""
615452,2020-06-30 19:00:15.237447 UTC,Holešov,"",2000000,2+1,56,1,2,B,0,3,true,false,true,false,""
614901,2020-06-30 09:00:12.924175 UTC,Kroměříž,"",1990000,1+kk,41,1,1,G,2,3,true,false,true,false,""
620443,2020-08-05 07:30:08.238178 UTC,Praha,Žižkov,6000000,2+kk,58,1,1,G,0,1,false,false,true,false,""
620449,2020-08-05 09:00:07.410236 UTC,Praha,Žižkov,5100000,2+kk,48,1,1,G,0,0,false,true,true,false,""
620451,2020-08-05 23:30:07.697328 UTC,Praha,Vinohrady,6049000,2+1,55,1,1,C,0,3,false,false,true,false,""
542283,2020-08-05 08:00:08.033168 UTC,Praha,Libeň,9990000,3+kk,95,1,0,"",3,3,true,false,true,false,""
510358,2020-08-05 10:30:07.853128 UTC,Praha,Jinonice,12995000,4+kk,123,1,1,B,2,7,true,true,true,true,""
620490,2020-08-05 14:00:09.089571 UTC,Zlín,Malenovice u Zlína,1590000,1+kk,38,1,1,F,2,1,true,false,true,false,""
620150,2020-08-05 05:00:08.529052 UTC,Chodov,Dolní Chodov,1700000,4+1,82,1,2,C,0,1,true,false,true,false,""
630106,2020-10-10 05:30:08.765177 UTC,Praha,Záběhlice,3790000,1+1,36,1,2,C,0,4,false,false,true,false,""
630130,2020-10-10 11:00:12.369967 UTC,Praha,Hlubočepy,10900000,5+kk,120,1,2,C,0,1,false,true,true,true,""
630192,2020-10-10 19:30:07.300846 UTC,Praha,Košíře,13750000,4+kk,101,1,1,B,0,1,false,true,true,true,""
630166,2020-10-10 16:30:08.220874 UTC,Praha,Kolovraty,6000000,3+kk,66,1,1,C,0,1,false,false,false,true,""
630168,2020-10-10 17:00:08.315643 UTC,Praha,Chodov,3500000,1+1,29,1,2,G,0,1,false,false,true,false,""
630178,2020-10-10 18:00:08.848706 UTC,Praha,Černý Most,6300000,4+1,78,1,2,G,2,1,false,false,true,false,""
630152,2020-10-10 14:30:15.857442 UTC,Praha,Michle,9800000,4+kk,109,2,2,G,0,6,false,false,true,false,""
630076,2020-10-10 02:30:08.290371 UTC,Praha,Hostivař,3675000,1+kk,38,1,0,B,2,9,true,false,true,true,""
630112,2020-10-10 08:00:07.642038 UTC,Praha,Vršovice,6190000,2+kk,54,1,1,B,0,2,true,false,true,false,""
629431,2020-10-10 22:30:07.538987 UTC,Praha,Nusle,6890000,2+kk,69,1,1,G,2,3,true,false,true,false,""
630199,2020-10-10 20:30:07.427085 UTC,Praha,Žižkov,12800000,3+kk,135,1,1,A,0,6,true,true,true,false,""
630131,2020-10-10 11:00:08.90322 UTC,Beroun,"",4050000,3+kk,80,1,1,F,0,1,true,false,false,false,""
630175,2020-10-10 17:30:08.216585 UTC,Jihlava,"",3490000,3+1,85,1,2,B,0,6,true,false,true,false,""
630094,2020-10-10 20:30:11.181028 UTC,Olomouc,Olomouc-město,4950000,3+1,89,1,1,G,2,2,false,false,false,false,""
630143,2020-10-10 13:00:08.461451 UTC,Ostrava,Poruba-sever,2500000,3+1,66,1,0,G,0,1,true,false,true,false,""
630690,2020-10-13 17:00:08.529632 UTC,Trutnov,"",1370000,1+kk,30,1,1,G,0,0,false,false,false,false,""
630595,2020-10-13 13:30:19.621979 UTC,Žatec,"",1850000,4+1,103,1,2,G,0,1,false,false,true,false,""
630665,2020-10-13 15:00:12.112824 UTC,Praha,Strašnice,6000000,3+1,75,1,2,G,0,1,false,false,false,false,""
630600,2020-10-13 12:00:08.03609 UTC,Praha,Vršovice,6350000,2+1,62,1,1,G,0,2,false,false,false,false,""
630607,2020-10-13 12:30:11.726813 UTC,Hradec Králové,Nový Hradec Králové,3490000,3+1,71,1,2,G,0,2,false,false,true,false,""
630647,2020-10-13 14:00:08.266823 UTC,Praha,Libeň,6390000,3+kk,71,1,1,G,0,2,true,true,true,false,""
630583,2020-10-13 11:00:08.529433 UTC,Praha,Kyje,3850000,1+kk,42,1,1,C,0,3,true,false,false,false,""
630564,2020-10-13 11:00:11.754835 UTC,Praha,Štěrboholy,15000,2+kk,52,1,0,C,0,4,false,true,false,false,""
630564,2020-10-13 10:00:07.986112 UTC,Praha,Štěrboholy,15000,2+kk,52,1,0,C,0,4,false,true,false,false,""
630624,2020-10-13 13:30:16.311232 UTC,Praha,Vinohrady,7500000,2+kk,57,1,1,G,0,5,false,false,false,false,""
630503,2020-10-13 20:30:08.320007 UTC,Praha,Košíře,6600000,2+1,66,1,1,G,0,3,false,false,false,false,""
630662,2020-10-13 15:00:07.898162 UTC,Praha,Vršovice,6600000,2+1,74,2,1,F,0,1,false,false,true,false,""
630594,2020-10-13 12:30:08.237084 UTC,Praha,Braník,6500000,3+1,91,2,2,C,1,3,true,false,false,false,""
618962,2020-07-25 04:00:08.97082 UTC,Ostrava,Poruba,1600000,2+1,54,2,1,G,0,3,true,false,false,false,""
618970,2020-07-25 09:00:09.053923 UTC,Praha,Střešovice,4999000,2+kk,46,2,1,F,0,1,true,false,true,false,""
618988,2020-07-25 16:00:07.652068 UTC,Praha,Košíře,6000000,2+1,56,1,1,A,0,1,false,false,false,false,""
618986,2020-07-25 15:30:08.658686 UTC,České Budějovice,České Budějovice 6,3990000,3+1,80,1,1,G,0,4,true,false,false,false,""
617913,2020-07-25 23:30:07.833946 UTC,Bílovice nad Svitavou,"",6250000,3+kk,70,1,1,B,0,1,true,false,false,false,""
618984,2020-07-25 13:00:08.477511 UTC,Praha,Strašnice,7490000,3+1,70,1,2,G,0,3,false,false,true,false,""
618425,2020-07-25 18:00:08.701409 UTC,Praha,Vokovice,4150000,2+kk,36,1,2,D,2,4,false,false,true,false,""
523197,2020-05-05 00:00:09.339985 UTC,Praha,Karlín,3500000,1+kk,28,1,0,"",3,7,false,false,false,false,""
606370,2020-05-05 10:00:10.200839 UTC,Praha,Vysočany,6890000,Ostatní,79,2,1,G,0,5,false,false,false,false,""
606359,2020-05-05 09:00:13.234206 UTC,Praha,Háje,3150000,1+1,30,2,2,G,0,7,false,false,true,false,""
606364,2020-05-05 09:30:13.670479 UTC,Praha,Michle,6300000,3+kk,71,1,2,G,0,2,false,false,true,false,""
606383,2020-05-05 11:00:10.796991 UTC,Praha,Břevnov,4950000,2+1,51,1,2,D,0,6,false,false,true,false,""
599190,2020-05-05 14:00:09.005272 UTC,Praha,Záběhlice,3490000,1+1,34,1,2,G,0,5,false,false,true,false,""
606431,2020-05-05 15:00:11.092138 UTC,Uničov,"",1290000,2+1,44,2,2,A,0,2,false,false,true,false,""
606451,2020-05-05 17:00:11.955116 UTC,Psáry,Dolní Jirčany,5250000,4+kk,102,1,1,B,0,3,false,false,false,false,""
606450,2020-05-05 16:30:11.478478 UTC,Praha,Hloubětín,4150000,2+1,53,1,1,E,0,5,false,false,false,true,""
606470,2020-05-05 18:30:15.433967 UTC,Nymburk,"",1800000,1+kk,29,1,1,E,0,2,false,false,false,false,""
606465,2020-05-05 18:00:14.569631 UTC,Kladno,Kročehlavy,2600000,2+kk,43,1,2,G,0,4,false,false,false,false,""
606488,2020-05-05 20:30:10.89328 UTC,Praha,Hodkovičky,15000,2+kk,43,1,2,A,0,5,false,false,true,false,""
605687,2020-05-05 00:00:13.975746 UTC,Velký Týnec,"",3120000,3+kk,67,1,1,A,0,0,true,false,false,false,""
606286,2020-05-05 11:30:16.086394 UTC,Beroun,"",3450000,2+1,68,1,2,C,2,1,true,false,false,false,""
606397,2020-05-05 12:00:15.930501 UTC,Liberec,Rochlice u Liberce,3000000,3+1,70,1,2,C,2,2,true,false,true,true,""
581918,2020-05-05 14:30:09.290825 UTC,Praha,Žižkov,6350000,2+kk,52,1,1,B,3,4,true,false,true,false,""
606472,2020-05-05 18:30:10.332337 UTC,Vrané nad Vltavou,"",3900000,2+kk,47,1,1,A,0,3,true,false,true,false,""
606480,2020-05-05 19:30:22.090004 UTC,Praha,Dolní Měcholupy,5390000,2+kk,66,1,1,C,0,2,true,false,false,false,""
605367,2020-05-05 23:30:09.361997 UTC,Olomouc,Hodolany,2300000,2+1,61,1,1,D,0,2,true,false,false,false,""
563859,2020-05-05 07:00:08.651105 UTC,Praha,Jinonice,9200000,3+1,100,1,1,"",1,3,false,true,false,false,""
606497,2020-05-05 22:00:09.458956 UTC,Praha,Troja,13900000,3+kk,94,1,1,G,1,0,false,true,false,true,""
605582,2020-05-05 12:30:14.136517 UTC,Znojmo,Znojmo-Louka,2600000,3+1,75,1,2,G,0,3,true,true,false,false,""
631957,2020-10-21 07:30:08.465145 UTC,Nymburk,"",3200000,2+1,59,2,1,C,3,2,true,false,false,false,""
631979,2020-10-21 10:30:07.910796 UTC,Příbram,Březové Hory,3790000,3+1,78,1,1,C,2,2,true,false,false,false,""
598569,2020-10-21 09:00:13.375396 UTC,Opava,Opava-Předměstí,2222000,2+1,78,1,1,C,1,2,false,false,false,false,""
631974,2020-10-21 09:00:08.734785 UTC,Ostrava,Moravská Ostrava,2940000,3+1,76,2,2,E,2,8,false,false,false,false,""
631955,2020-10-21 07:30:12.318443 UTC,Mělník,"",3500000,3+1,80,2,2,G,3,0,false,false,false,false,""
631976,2020-10-21 09:30:08.156079 UTC,Praha,Krč,7500000,3+1,80,1,1,G,3,1,true,false,false,false,""
631988,2020-10-21 11:00:07.523489 UTC,Praha,Hradčany,14500000,2+1,102,1,1,G,3,0,false,true,false,false,""
632029,2020-10-21 15:30:08.005332 UTC,Ostrava,Výškovice u Ostravy,1099000,1+1,42,2,2,B,3,1,false,false,false,false,""
632086,2020-10-21 21:00:08.098097 UTC,Praha,Krč,6500000,3+kk,65,1,1,E,1,2,false,false,false,false,""
632010,2020-10-21 13:00:08.118533 UTC,České Budějovice,České Budějovice 2,2650000,3+kk,60,1,2,C,1,2,false,false,true,false,""
631877,2020-10-21 00:30:08.668269 UTC,Nový Jičín,Nový Jičín-Horní Předměstí,1520000,2+1,42,1,2,G,1,8,false,false,true,false,""
632032,2020-10-21 16:00:07.946408 UTC,Praha,Bohnice,3990000,1+kk,37,1,2,A,1,0,false,false,true,false,""
631484,2020-10-21 17:00:08.024892 UTC,Praha,Ruzyně,4200000,2+kk,43,1,2,G,3,6,false,false,true,false,""
632058,2020-10-21 18:00:08.108096 UTC,Praha,Modřany,4400000,3+kk,82,2,2,G,2,1,true,false,true,false,""
632071,2020-10-21 20:00:11.187281 UTC,Karlovy Vary,Rybáře,2899000,4+1,82,1,2,G,2,3,false,false,true,false,""
632094,2020-10-21 22:30:07.881564 UTC,Mladá Boleslav,"",3900000,3+kk,87,1,2,G,3,0,true,false,true,false,""
632075,2020-10-21 20:00:07.834968 UTC,Praha,Bubeneč,13490000,3+1,69,1,1,E,1,0,true,false,false,true,""
631946,2020-10-21 04:30:08.474966 UTC,Praha,Holešovice,6950000,2+kk,55,1,1,C,2,2,true,false,true,true,""
616718,2020-07-10 14:30:08.651685 UTC,Brno,Město Brno,3000000,2+kk,40,1,1,"",0,123456,false,false,false,false,""
616674,2020-07-10 10:30:09.134091 UTC,Most,Most II,600000,2+kk,40,1,2,G,0,3,false,false,false,false,""
616713,2020-07-10 14:00:08.802077 UTC,Ptice,"",6000000,4+1,164,1,1,C,0,1,false,true,false,false,""
616743,2020-07-10 20:30:11.957405 UTC,Ptice,"",3250000,Ostatní,78,1,1,C,0,0,false,true,false,false,""
616752,2020-07-10 21:30:08.764349 UTC,Řitka,"",5800000,3+kk,81,1,1,C,0,1,false,true,false,false,""
616724,2020-07-10 16:00:08.613047 UTC,Rybnice,Rybnice u Kaznějova,2200000,2+1,59,1,1,G,0,3,false,false,false,false,""
616706,2020-07-10 13:00:08.913388 UTC,Unhošť,"",3635150,2+kk,49,1,1,B,2,3,true,false,false,false,""
616709,2020-07-10 13:30:08.701974 UTC,Unhošť,"",6283649,4+kk,99,1,1,B,0,2,true,false,false,false,""
616744,2020-07-10 20:30:07.975566 UTC,Vodňany,"",2890000,3+kk,88,1,1,D,0,3,true,false,false,false,""
616745,2020-07-10 21:00:08.460124 UTC,Praha,Vinohrady,13000000,3+1,105,1,1,E,3,3,true,false,true,false,""
614726,2020-07-10 09:30:09.118814 UTC,Hradec Králové,Nový Hradec Králové,3850000,2+1,80,1,2,C,0,8,true,false,true,false,""
617694,2020-07-17 07:30:11.829618 UTC,Cerhovice,"",4434880,3+kk,74,1,1,B,0,3,false,false,false,false,""
617691,2020-07-17 07:30:08.277152 UTC,Praha,Smíchov,6990000,2+kk,56,1,1,G,0,1,false,false,false,false,""
617712,2020-07-17 09:30:08.208667 UTC,Plzeň,"",8500000,3+kk,72,1,1,C,0,1,true,true,false,false,""
517618,2020-07-17 11:30:08.561756 UTC,Špindlerův Mlýn,"",8490000,2+kk,60,1,1,"",3,1,false,false,false,false,""
617756,2020-07-17 15:30:08.819288 UTC,Praha,Nusle,3490000,2+kk,53,1,1,E,0,1,false,false,false,false,""
85977,2020-07-17 19:30:12.389056 UTC,Poděbrady,"",2300000,Garsoniéra,31,1,1,"",2,2,false,false,false,false,""
617711,2020-07-17 09:30:11.611737 UTC,Praha,Letňany,4900000,3+1,66,1,2,C,0,2,true,false,false,false,""
617701,2020-07-17 08:30:11.951879 UTC,Brno,Veveří,5200000,3+kk,75,1,1,C,0,3,true,false,true,false,""
617700,2020-07-17 08:30:08.701618 UTC,Brno,Medlánky,4950000,2+kk,63,1,1,C,3,1,true,false,true,false,""
617745,2020-07-17 19:30:08.315097 UTC,Praha,Hlubočepy,5390000,2+kk,77,1,1,C,0,4,false,true,true,true,""
617679,2020-07-17 03:00:07.808941 UTC,Ostrava,Moravská Ostrava,1890000,3+1,60,2,2,G,0,6,true,true,true,true,""
617689,2020-07-17 06:30:09.388456 UTC,Ostrava,Moravská Ostrava,1740000,3+kk,62,1,2,D,0,6,true,false,true,false,""
617704,2020-07-17 09:00:08.14012 UTC,Mariánské Lázně,"",1390000,2+1,60,1,2,G,0,2,true,false,true,false,""
617473,2020-07-17 10:30:09.032042 UTC,Pardubice,"",3300000,3+kk,59,1,2,"",0,3,true,false,true,false,""
617714,2020-07-17 10:00:08.37534 UTC,Most,Most II,1290000,4+1,74,2,2,C,0,1,true,false,true,false,""
616712,2020-07-17 13:30:08.750842 UTC,Štětí,Štětí I,1850000,3+kk,67,2,2,G,0,5,true,false,true,false,""
617761,2020-07-17 16:00:11.628865 UTC,Praha,Střížkov,3275000,1+kk,33,1,2,C,2,4,true,false,true,false,""
617763,2020-07-17 16:00:08.475163 UTC,Mariánské Lázně,Úšovice,1190000,1+1,38,1,2,G,0,2,false,false,true,false,""
632906,2020-10-27 17:00:07.194539 UTC,Praha,Staré Město,26900000,3+1,115,1,1,G,2,5,false,false,false,false,""
632900,2020-10-27 16:30:08.067951 UTC,Praha,Horní Měcholupy,5890000,3+1,70,1,2,G,2,1,false,false,false,false,""
632850,2020-10-27 12:30:07.846834 UTC,Liberec,"",7900000,3+1,82,1,0,A,3,2,true,false,false,false,""
632837,2020-10-27 11:30:11.304522 UTC,Vsetín,"",1990000,2+1,50,1,1,G,2,3,true,false,false,false,""
632849,2020-10-27 10:30:08.423942 UTC,Cheb,"",1350000,2+kk,63,1,1,B,1,3,false,false,false,false,""
632903,2020-10-27 17:00:10.514274 UTC,Praha,Chodov,4600000,2+kk,42,1,2,D,2,2,false,false,true,false,""
632860,2020-10-27 11:30:07.732769 UTC,Praha,Hostivař,4490000,2+kk,40,1,2,G,2,2,false,false,true,false,""
632871,2020-10-27 13:30:08.27898 UTC,Praha,Kobylisy,2350000,1+kk,23,2,2,G,1,5,false,false,true,false,""
632844,2020-10-27 10:00:11.285112 UTC,Chodov,Dolní Chodov,735520,3+1,56,1,2,D,1,5,false,false,true,false,""
495732,2020-10-27 10:00:07.449504 UTC,Praha,Strašnice,8250000,3+1,71,1,1,"",2,5,false,false,true,false,""
632887,2020-10-27 15:00:07.331297 UTC,Jirkov,"",450000,1+1,36,2,2,G,2,2,false,false,true,false,""
557186,2020-10-27 19:00:07.865612 UTC,Praha,Záběhlice,5440000,3+1,75,2,2,"",3,10,true,false,true,false,""
609793,2020-05-26 09:00:10.514233 UTC,Pardubice,"",1900000,1+1,38,1,2,"",1,12,true,false,true,false,""
608371,2020-05-26 11:30:21.18019 UTC,Tábor,"",650000,1+1,36,1,2,C,0,2,false,false,true,false,""
610040,2020-05-26 12:30:09.687956 UTC,Ostrava,Poruba,940000,1+1,29,2,2,C,2,9,false,false,true,false,""
596691,2020-05-26 11:30:14.995304 UTC,Tábor,"",800000,2+1,56,1,2,B,1,4,true,false,true,false,""
596688,2020-05-26 11:30:09.833982 UTC,Tábor,"",1100000,2+1,66,1,1,D,1,1,false,false,false,false,""
610049,2020-05-26 13:30:10.57222 UTC,Brandýs nad Labem-Stará Boleslav,Brandýs nad Labem,2200000,2+1,33,1,1,G,0,3,false,false,false,false,""
610061,2020-05-26 14:30:09.830085 UTC,Ostrava,Poruba,1490000,2+1,57,2,1,D,0,4,true,false,true,false,""
610122,2020-05-26 21:00:09.067785 UTC,Ostrava,Zábřeh nad Odrou,1279000,2+1,50,1,1,C,1,1,false,false,false,false,""
610116,2020-05-26 20:30:11.104441 UTC,Tachov,"",1590000,2+1,58,1,1,G,2,4,true,false,false,false,""
610052,2020-05-26 14:00:10.000869 UTC,Žďár nad Sázavou,Město Žďár,2490000,3+1,63,1,2,C,1,8,true,true,true,false,""
610030,2020-05-26 11:00:10.813009 UTC,Praha,Hostivař,2860000,1+kk,29,1,1,D,0,7,false,false,true,false,""
610066,2020-05-26 15:00:09.437472 UTC,Praha,Vinohrady,6199000,2+kk,52,1,1,D,0,1,false,false,true,false,""
578095,2020-05-26 16:30:10.177715 UTC,Praha,Hostivař,4800000,2+kk,62,1,1,B,3,1,false,true,false,false,""
409849,2020-05-26 20:00:08.915255 UTC,Praha,Vokovice,7490000,2+kk,71,1,1,B,3,4,false,false,false,false,""
610038,2020-05-26 12:00:09.363873 UTC,Praha,Libeň,5420000,3+kk,70,2,1,G,0,2,false,false,false,false,""
610058,2020-05-26 14:30:15.4913 UTC,Sovětice,"",1850000,3+1,87,1,1,G,0,0,false,false,false,true,""
610036,2020-05-26 12:00:13.322313 UTC,Zbuzany,"",7777777,3+kk,103,1,1,G,0,3,true,true,false,true,""
619061,2020-07-26 14:30:08.810922 UTC,Brno,Staré Brno,3250000,2+kk,45,1,1,G,0,0,false,false,false,false,""
619040,2020-07-26 12:00:08.788794 UTC,Železná Ruda,"",3700000,2+kk,44,1,1,G,0,1,false,false,false,true,""
492381,2020-07-26 16:30:08.856853 UTC,Praha,Záběhlice,4380000,2+kk,47,1,1,D,2,1,false,false,true,false,""
619119,2020-07-26 20:30:08.150956 UTC,Praha,Vršovice,5550000,2+kk,55,1,1,G,0,1,false,false,false,false,""
619054,2020-07-26 13:30:07.752697 UTC,Praha,Libeň,7500000,3+kk,80,1,1,G,0,2,false,false,false,false,""
619128,2020-07-26 22:00:13.833952 UTC,Teplice,Teplice-Trnovany,395000,1+kk,31,2,2,D,0,2,false,false,false,false,""
619066,2020-07-26 15:30:12.27732 UTC,Bílina,"",599000,2+1,60,1,2,G,0,2,true,false,true,false,""
619106,2020-07-26 19:00:08.873848 UTC,Praha,Hlubočepy,4500000,3+1,75,2,2,B,0,3,true,false,true,true,""
460989,2020-07-26 18:30:08.191739 UTC,Praha,Krč,5250000,2+1,56,1,2,"",2,4,false,false,false,false,""
619020,2020-07-26 08:00:09.254178 UTC,Choceň,"",2600000,2+1,68,1,2,G,2,4,true,false,false,false,""
586661,2020-07-26 13:30:11.762364 UTC,Přerov,"",2400000,3+1,74,1,2,A,1,4,true,false,false,false,""
619095,2020-07-26 18:00:09.358623 UTC,Otrokovice,"",3400000,3+1,76,1,2,G,0,5,true,false,true,false,""
619067,2020-07-26 15:30:08.33573 UTC,Praha,Modřany,5700000,3+1,81,1,2,A,0,6,true,false,true,false,""
619124,2020-07-26 21:30:08.001762 UTC,Praha,Záběhlice,4980000,2+1,58,1,2,G,0,6,true,false,true,false,""
629307,2020-10-05 12:00:08.081366 UTC,Praha,Kbely,5000000,2+1,60,1,1,C,0,3,false,false,false,false,""
629294,2020-10-05 11:00:08.379685 UTC,Praha,Strašnice,5500000,3+kk,59,1,2,C,0,6,false,false,false,false,""
629274,2020-10-05 10:00:12.164722 UTC,Beroun,"",3200000,2+kk,36,1,1,C,0,2,false,false,false,true,""
629340,2020-10-05 14:00:07.92704 UTC,Liberec,"",3200000,3+1,75,1,1,G,0,1,false,false,false,false,""
629378,2020-10-05 17:30:11.850711 UTC,Přerov,"",2400000,3+1,62,1,2,G,0,0,false,false,false,false,""
629379,2020-10-05 17:30:08.364582 UTC,Teplice,"",1750000,3+1,77,1,1,G,0,5,true,true,false,false,""
629260,2020-10-05 10:00:08.666448 UTC,Litoměřice,"",1975000,2+1,55,1,1,G,0,2,true,false,false,false,""
629383,2020-10-05 18:00:11.831651 UTC,Most,Most II,1489000,3+kk,72,1,1,"",2,2,true,false,true,false,""
629331,2020-10-05 13:30:07.709297 UTC,Praha,Libeň,4998000,2+kk,38,1,1,D,1,5,false,false,true,false,""
629310,2020-10-05 13:00:08.417996 UTC,Praha,Chodov,5250000,3+kk,67,1,2,G,0,8,false,false,true,false,""
579915,2020-10-05 12:30:10.040617 UTC,Praha,Nové Město,9750000,3+kk,69,1,1,G,1,2,false,false,true,false,""
629323,2020-10-05 13:00:11.734367 UTC,Praha,Libeň,5997000,3+kk,63,1,1,D,1,4,true,false,true,false,""
629251,2020-10-05 08:30:08.478825 UTC,Praha,Holešovice,8490000,3+1,85,1,1,D,1,2,true,false,true,false,""
629266,2020-10-05 09:30:07.381582 UTC,Praha,Horní Měcholupy,6300000,2+kk,70,1,2,A,0,2,true,true,true,true,""
448128,2020-10-05 10:30:08.541494 UTC,Praha,Smíchov,7990000,2+kk,60,1,3,C,2,1,false,true,true,false,""
629385,2020-10-05 18:00:08.510164 UTC,Poděbrady,"",3750000,3+kk,89,1,2,B,0,3,true,false,true,false,""
626110,2020-10-05 19:30:08.647252 UTC,Praha,Uhříněves,7990000,4+kk,85,1,1,B,2,3,true,false,true,false,""
629431,2020-10-05 21:30:08.03565 UTC,Praha,Nusle,6890000,2+kk,69,1,1,G,2,3,true,false,true,false,""
629380,2020-10-05 18:00:15.369558 UTC,Chomutov,Chomutov I,950000,3+1,76,2,2,G,2,5,false,false,true,false,""
629396,2020-10-05 19:00:08.287409 UTC,Neratovice,"",3200000,3+1,75,2,2,G,1,1,true,false,false,false,""
606101,2020-05-03 20:00:09.761037 UTC,Praha,Vršovice,18900000,4+1,158,1,0,B,2,3,false,false,true,true,"50.065001,14.448397"
606100,2020-05-03 20:00:14.719918 UTC,Praha,Vysočany,7500000,3+kk,65,1,0,C,0,6,false,true,true,true,"50.106576,14.496847"
605966,2020-05-03 09:00:10.174608 UTC,Strakonice,"",1590000,2+1,53,1,1,G,0,1,false,false,false,false,"49.262578,13.896402"
605961,2020-05-03 08:30:10.190168 UTC,Cheb,"",2490000,3+1,108,1,1,G,0,3,false,false,false,false,"50.074704,12.369327"
606007,2020-05-03 13:00:11.507684 UTC,Praha,Vokovice,4999000,2+kk,49,1,1,C,0,5,false,false,false,false,"50.0973,14.362884"
606043,2020-05-03 15:30:12.239968 UTC,Praha,Pitkovice,5190000,2+kk,60,1,1,C,2,0,false,true,true,true,"50.017114,14.582538"
606051,2020-05-03 16:00:15.514779 UTC,Praha,Kbely,4700000,3+1,73,2,1,C,0,1,false,false,false,false,"50.13167,14.551421"
