,nazev,kategorie,adresa,lat,lon
5601,"Ústav Biologie Obratlovců AV ČR, v. v.",firma,Květná 170/8,49.1942971200356,16.5756394980877
5602,"Ústav Fyziky Materiálů AV ČR, v. v. i.",firma,Žižkova 513/22,49.2073831138283,16.589650268249198
5603,Ústav Prevence a Léčby Závislostí a,firma,Blatnická 4219/4,49.209130112714796,16.6622325199504
5604,Ústav pro Státní Kontrolu Veterinárních,firma,Hudcova 232/56a,49.237296030846004,16.5763792014354
5605,"Ústav Přístrojové Techniky AV ČR, v. v.",firma,Královopolská 62/147,49.221825803775104,16.5835453930368
5606,"Ústav Sportovní medicíny, s.r.o.",firma,Křížkovského 416/22,49.18470097171121,16.5798280188641
5607,Ústav Územního Rozvoje,firma,Jakubské náměstí 644/3,49.1967970642424,16.6078594496384
5608,"Ústav Využití Plynu Brno, s.r.o.",firma,Radlas 61/7,49.197571175198,16.6251980027188
5609,"Ústav Výzkumu Globální Změny AV ČR, v.",firma,Bělidla 986/4a,49.1870080487279,16.5929709266296
5610,Ústavní Soud,firma,Joštova 625/8,49.197599757125204,16.604439633420302
5611,Ústřední Kontrolní a Zkušební Ústav,firma,Hroznová 63/2,49.1938615961823,16.5716072158989
5612,"USU Software, s.r.o.",firma,Bezručova 81/17a,49.187630530856,16.6027320717108
5613,"Utopia CZ, s.r.o.",firma,Slovákova 278/12,49.20064255575221,16.6028132928872
5614,"UXA, s.r.o.",firma,Plotní 546/45,49.184262681795396,16.6190929604197
5615,"v Služby, s.r.o.",firma,Mlýnská 326/13,49.1910094438478,16.616220062801194
5616,"V+W Elektro, s.r.o.",firma,U Svitavy 1077/2,49.1740336171313,16.6336733648793
5617,"V- Tour, s.r.o.",firma,Údolní 549/57,49.1984542077131,16.589583967191402
5618,"V- TRADE, s.r.o.",firma,Francouzská 346/30,49.201470100935104,16.618555093245
5619,"V.A.P.A. CZ, s.r.o.",firma,Čajkovského 3014/9a,49.2120452128055,16.576746830677198
5620,"v.e.TERCIE,s. r.o.",firma,Veveří 477/41,49.2018608652544,16.5984513496503
5621,"V.F.H Ekonomický Servis, a.s.",firma,Polní 780/92,49.178714658847504,16.602228403399
5622,"V.I.P. Plus, s.r.o.",firma,Jandáskova 2240/50,49.257206319815204,16.5943370925985
5623,"V.Y.O., s.r.o.",firma,Francouzská 415/79,49.202279331739,16.621658158104
5624,"VA Tech Wabag Brno, s.r.o.",firma,Železná 492/16,49.1712631049879,16.6135283823248
5625,"Václav Fibich - Osobní autodoprava,",firma,Konopná 76/10,49.1790718950019,16.620529786072304
5626,Václav Živný,firma,Křivánkovo náměstí 641/33a,49.20751902682079,16.487500181872
5627,"VADANA, s.r.o.",firma,Jabloňová 662/7,49.2373863882304,16.5835665151241
5628,"Vakabrnocz, s.r.o.",firma,Jugoslávská 770/13,49.20403856708021,16.623771990087302
5629,"Valentová Lucie, Mgr. - Soudní",firma,Cejl 494/25,49.1976356319963,16.6178443920063
5630,"Valmont CR, s.r.o.",firma,Jihlavská 672/31,49.172551152160594,16.5537403510235
5631,"Valplast CZ, s.r.o.",firma,Bohunická 728/24a,49.1629791021127,16.601064575761303
5632,"Vamida, s.r.o.",firma,Spáčilova 1109/15,49.187588914866105,16.6413751599009
5633,"VAN AIR Europe, a.s.",firma,Letiště Brno-Tuřany,49.154850000272894,16.6913500004284
5634,"VAN Leeuwen Pipe AND Tube, s.r.o.",firma,Tuřanka 1222/115,49.1684966579117,16.6789671581231
5635,"Vars Brno, a.s.",firma,Kroftova 3167/80c,49.2171780391018,16.568433407813
5636,"VaŠ, s.r.o.",firma,Šumavská 542/29a,49.2109076628209,16.594855513942303
5637,"Vaše nároky. cz, SE",firma,Vídeňská 546/55,49.1801227348693,16.5955699872069
5638,"Vašíček a Partneři s.r.o., Advokátní",firma,Dominikánské náměstí 656/2,49.19435797195,16.6062445078279
5639,"Vašín Podlahy, s.r.o.",firma,Řípská 1153/20a,49.1779444462883,16.6771122430626
5640,"VAŠSTAV, s.r.o.",firma,Staňkova 103/18,49.2122265127196,16.6038715082919
5641,"Vatex EU, s.r.o.",firma,V Aleji 135/144,49.146689543760395,16.6491414961807
5642,"Vaverka CZ, s.r.o.",firma,Šumavská 525/33,49.20936547610601,16.5922898967447
5643,Vavříček Pavel - Notář,firma,Příkop 834/8,49.1994626772104,16.6142828369078
5644,"Vazárna Květin, s.r.o.",firma,Křídlovická 41/28,49.1868914571128,16.5996074661496
5645,"VdS Schadenverhütung, org.složka",firma,Londýnské náměstí 856/2,49.171817692842,16.599016290251
5646,"Vebel Servis, s.r.o.",firma,Severní 547/6,49.165509138156786,16.6088573988673
5647,"Vegafoods, s.r.o.",firma,Maříkova 1899/1,49.2544584388986,16.5877208379359
5648,"Vechra Expres, s.r.o.",firma,Hájecká 1068/14,49.171511503177214,16.6394003844287
5649,"Veit Electronics, s.r.o.",firma,Viniční 2621/184,49.1984274700353,16.6504525100828
5650,"Velecký, s.r.o.",firma,Ke Statku 580/8,49.2437314048906,16.5730613080695
5651,"Veletrhy Brno, a.s.",firma,Výstaviště 405/1,49.1877267551855,16.5822648050735
5652,"Velkoobchod Luka, s.r.o.",firma,Růžová 361/51,49.1416364302868,16.6640300200878
5653,"Velux Česká republika, s.r.o.",firma,Sokolova 654/1d,49.165703010719604,16.624220253905598
5654,"Vemag SERVIS, s.r.o.",firma,Vinohrady 493/25,49.181512369838714,16.5919111194102
5655,"Venadel, s.r.o.",firma,Mariánské náměstí 617/1,49.1739847508144,16.622173896179998
5656,"Vendeavour Service, a.s.",firma,Maříkova 1899/1,49.2544584388986,16.5877208379359
5657,"Vendome, s.r.o.",firma,Jánská 449/12,49.1943315267544,16.6104428364106
5658,"VEPAK, s.r.o.",firma,Bráfova 3070/9a,49.2117543191414,16.5756530761233
5659,"VEREX, s.r.o.",firma,Berkova 486/21,49.22595946495271,16.5920022301396
5660,"Verpackung Plus, s.r.o.",firma,Vinohradská 366/91,49.1713182577077,16.6470579230495
5661,"Vertical LIMIT, s.r.o.",firma,Dornych 129/57,49.183666938786104,16.6222736406176
5662,"Vertikal Plus, s.r.o.",firma,Rybkova 948/23,49.202700479959,16.5880212453467
5663,"Verva Group, s.r.o.",firma,Okrouhlá 344/12,49.169629345914096,16.5713548360164
5664,"Veřejná Zeleň Města Brna, přísp.org.",firma,Kounicova 1013/16a,49.2027720620395,16.6019080471007
5665,Veřejně Správní Akademie - Vyšší Odborná,firma,Filipínského 300/1,49.2003341847717,16.6398162936254
5666,"Veselý Dopravní SIGNALIZACE, s.r.o.",firma,Bosonožské náměstí 1/2,49.17416311818789,16.5334829667691
5667,"Veterina Bystrc, s.r.o.",firma,Kubíčkova 1115/8,49.221184797778704,16.5177948102068
5668,Veterinární a Farmaceutická Univerzita,firma,Palackého třída 1946/1,49.2176088688528,16.59782849107
5669,"Větrník, s.r.o.",firma,Palackého náměstí 1713/18a,49.251227970113796,16.5827170933443
5670,"VH atelier, s.r.o.",firma,Lidická 960/81,49.207247998048,16.604143583737
5671,"VH Konstrukce, s.r.o.",firma,Táborská 4507/26,49.195502227958094,16.6480873878735
5672,"VHS Bohemia, a.s.",firma,Haškova 153/17,49.232117189004406,16.6269826776089
5673,"VHS Brno, a.s.",firma,Masná 444/102,49.1842159528759,16.6259807892674
5674,"VHZ - DIS, s.r.o.",firma,Mírová 295/25,49.1770159397935,16.6333002855586
5675,"VHZ - MONTÁŽE, s.r.o.",firma,Mírová 295/25,49.1770159397935,16.6333002855586
5676,"Via Aurea, s.r.o.",firma,Příjezdová 68/21,49.2621797651457,16.5679476770607
5677,"VIAPONT, s.r.o.",firma,Vodní 258/13,49.189778771038704,16.6044227864155
5678,"Video klinik, s.r.o.",firma,Antonínská 551/4,49.2013020022723,16.6037290148266
5679,"Vienna Point, a.s.",firma,Vídeňská 101/119,49.1516981079906,16.6045824610589
5680,"Vigo Consulting, s.r.o.",firma,Boskovická 1382/2,49.2429774527604,16.5869538940756
5681,"Vichr, s.r.o.",firma,Kobližná 47/19,49.195420672247714,16.6119194762948
5682,"VIKPET, s.r.o.",firma,Rumiště 532/8,49.19132284319222,16.617008296733697
5683,"Villa Rosenaw, s.r.o.",firma,Lísky 1022/94,49.2230785630122,16.5509704668118
5684,Vinařský Fond,firma,Žerotínovo náměstí 449/3,49.1987463178096,16.604429742969
5685,"Vingu - Steel, s.r.o.",firma,Dvorecká 486/45,49.1448886497717,16.6671837939463
5686,"Vinice - Hnánice, s.r.o.",firma,Horákova 3080/7,49.2065598862321,16.5768145573614
5687,"Víno - VÍN Morava, s.r.o.",firma,Kopečná 940/14,49.1901378940948,16.6059990862957
5688,"Vinofol, s.r.o.",firma,Francouzská 375/41,49.2018718448451,16.6191849928206
5689,"Vinotéka Vinofol, s.r.o.",firma,Francouzská 375/41,49.2018718448451,16.6191849928206
5690,"Vintage - Replica, s.r.o.",firma,Seifertova 519/50,49.2309202948662,16.631383596051
5691,Vintel Družstvo,firma,Příkop 843/4,49.2000691912408,16.6136281267624
5692,"Violi res, s.r.o.",firma,Mathonova 890/20,49.213975397827,16.623160027173
5693,"Vision Travel, s.r.o.",firma,Modřická 259/100,49.1383915441304,16.6162262647699
5694,"Visitech, a.s.",firma,Košinova 655/59,49.2224952669075,16.6000036788855
5695,"ViskoTeepak, s.r.o.",firma,Vlastimila Pecha 1270/14,49.1748842968843,16.666200429764302
5696,"Vistav, s.r.o.",firma,Hudcova 246/43,49.2381870702661,16.578921096821198
5697,"VitaHarmony, s.r.o.",firma,Vyhlídka 809/39,49.2229355678452,16.6337402516387
5698,"Vitalistav, s.r.o.",firma,Mezníkova 262/2,49.210870572824106,16.5838758068731
5699,"Vitalvibe, s.r.o.",firma,Havlíčkova 133/19,49.1982912637949,16.582198839985498
5700,Vitásková Olga - Notářka,firma,Masarykova 427/31,49.191928813019196,16.6106724996961
5701,Vítězslav Hanák,firma,Kosmákova 3963/46,49.2039091929138,16.6400578595885
5702,Vítězslav Košut,firma,Veselka 97/6,49.2488254228005,16.580821189954
5703,"Vitolg, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5704,"Vitom Správa, s.r.o.",firma,Vídeňská 1014/18b,49.184245918246795,16.5946845232212
5705,"VITORA, s.r.o.",firma,Provazníkova 1480/90,49.214116967738704,16.6334083286328
5706,"Vivas CZ, s.r.o.",firma,Jezerůvky 511/2a,49.2589663112804,16.5707666775589
5707,"VKUS, Oděvní Družstvo Brno",firma,Veselá 199/5,49.1946055321796,16.606575342075697
5708,"VKV Horák, s.r.o.",firma,Vídeňská 256/142,49.137801458281096,16.5996482020528
5709,Vladimír Geyer,firma,Potácelova 2355/64,49.192490232921294,16.6490471155837
5710,Vladislava Petříčková,firma,Koliště 141/47,49.1969037237113,16.6153285639334
5711,"Vlaďka Hrubá Hair style, s.r.o.",firma,Pekařská 398/4,49.1924293382016,16.6044406386351
5712,"VM Panels, s.r.o.",firma,Jakubské náměstí 580/4,49.196911937804096,16.6081087276381
5713,"VM- Izolace, s.r.o.",firma,Francouzská 631/88,49.2021480289406,16.6253220546696
5714,"Vmautomatizace, s.r.o.",firma,Škrobárenská 507/12,49.1831021241002,16.6244512592742
5715,"VMS Sped, s.r.o.",firma,Blatného 3108/1,49.2145979208652,16.5729311367949
5716,"Vodák sport, s.r.o.",firma,Kaštanová 435/127,49.1606650257691,16.6371754910319
5717,"Vodárenská, a.s.",firma,Soběšická 820/156,49.224535295875704,16.6332737151892
5718,Vojenská Nemocnice Brno,firma,Zábrdovická 3/3,49.2021566207464,16.6303879941199
5719,"Vojenský Výzkumný ústav, s. p.",firma,Veslařská 337/230,49.1975466999542,16.565833006050998
5720,"Vojtěch Vymyslický, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5721,"Volarik Hotels and Resorts, s.r.o.",firma,Sochorova 3214/44,49.2134933958687,16.5653212070875
5722,"Vonekl, s.r.o.",firma,Kšírova 669/261,49.161153062796004,16.6210512239587
5723,Voříšek Michal - Notář,firma,Jezuitská 14/13,49.1972532068204,16.6108725760694
5724,"Vospalek CZ, s.r.o.",firma,Francouzská 370/35,49.2017563430202,16.6185483882198
5725,"Votanero, s.r.o.",firma,Jarní 1116/50,49.2195893448559,16.6537824723146
5726,"Votum Centrum Odškodnění, a.s.",firma,Rooseveltova 593/10,49.1975416710663,16.6110226117898
5727,"VTB Brno, a.s.",firma,Francouzská 346/30,49.201470100935104,16.618555093245
5728,"VTG Engineering, s.r.o.",firma,Nové sady 988/2,49.1888920909307,16.6070371848279
5729,"VTP Brno, a.s.",firma,Purkyňova 648/125,49.2328454918004,16.5727867173416
5730,"VUCHZ, a.s.",firma,Křižíkova 2697/70,49.2223583067359,16.6185723597631
5731,"Vulcanus, s.r.o.",firma,Blatnická 4219/4,49.209130112714796,16.6622325199504
5732,"VUP Medical, a.s.",firma,Šujanovo náměstí 302/3,49.1901394857086,16.6205872863353
5733,"VÚSH, a.s.",firma,Hněvkovského 30/65,49.169028238144996,16.62727327901
5734,"VV TOP, s.r.o.",firma,Podolská 1739/38,49.201443236930295,16.7152930689873
5735,"Vydo - CZ, s.r.o.",firma,Šumavská 416/15,49.21213100210221,16.59850876637
5736,"Východ Euro Group, s.r.o.",firma,Dukelská třída 115/34,49.212201368110286,16.634505435699403
5737,"Vysco Plus, s.r.o.",firma,Kubelíkova 2354/22b,49.212305135900706,16.6958142797425
5738,"Vysoká Škola Obchodní a Hotelová, s.r.o.",firma,Bosonožská 381/9,49.166049309775296,16.554993025636
5739,Vysoké Učení Technické v Brně,firma,Antonínská 548/1,49.2015406769872,16.6036138481122
5740,"VYSTRČIL, s.r.o.",firma,Jírova 2194/7,49.2082366858535,16.6852614637744
5741,"Vyšší Odborná Škola Zdravotnická Brno,",firma,Kounicova 684/16,49.2026242468104,16.6011272727782
5742,"Výtahy Brno, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5743,"Výtahy Tempír, s.r.o.",firma,Mariánské náměstí 617/1,49.1739847508144,16.622173896179998
5744,"Výzkumný Ústav Stavebních hmot, a.s.",firma,Hněvkovského 30/65,49.169028238144996,16.62727327901
5745,"Výzkumný Ústav Veterinárního lékařství,",firma,Hudcova 296/70,49.237291756765615,16.579767669145
5746,"VZ Trans, s.r.o.",firma,Kopečná 940/14,49.1901378940948,16.6059990862957
5747,"Vzdělávání, s.r.o.",firma,Nové sady 988/2,49.1888920909307,16.6070371848279
5748,"W&R - instruments, s.r.o.",firma,Ječná 1321/29a,49.2414519469661,16.5788809466196
5749,"W&R obuv, s.r.o.",firma,Josefská 492/2,49.1933341231527,16.6116799207613
5750,"W.A.K., s.r.o.",firma,Sokolova 714/2k,49.166839680985696,16.6264066742554
5751,"Wabco Brzdy k Vozidlům, s.r.o.",firma,Pražákova 1008/69,49.176165889807216,16.6055936541501
5752,Waldorfská Základní Škola a Mateřská,firma,Plovdivská 2572/8,49.2172441719866,16.5809353523519
5753,"Waltt Systems, s.r.o.",firma,Šumavská 519/35,49.209616136738795,16.5917268848269
5754,"Wandera CZ, s.r.o.",firma,Moravské náměstí 1007/14,49.1997879369403,16.605177576070002
5755,"Wash - Service CR, s.r.o.",firma,Křižíkova 2697/70,49.2223583067359,16.6185723597631
5756,"Waterdrop, s.r.o.",firma,Cejl 858/7,49.19745382775501,16.6162560205653
5757,"WAY Transport, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
5758,"WDT, s.r.o.",firma,Palackého třída 572/62,49.222095072863596,16.5961389513617
5759,"Weber Automation, s.r.o.",firma,Šmídkova 1123/5,49.20724854327029,16.5794680998623
5760,"Weber CZ, s.r.o.",firma,Tuřanka 1222/115,49.1684966579117,16.6789671581231
5761,"Webkomplet, s.r.o.",firma,Klobásova 37/34,49.1649289838111,16.5612999050064
5762,"Webnode CZ, s.r.o.",firma,Hlinky 995/70,49.1898163218777,16.5847833999574
5763,"webProgress, s.r.o.",firma,Wurmova 592/6,49.2034187260214,16.579719724261597
5764,"Webscope, s.r.o.",firma,Moravské náměstí 127/3,49.197401274080704,16.608096741417302
5765,"Webstep, s.r.o.",firma,Celní 17/5,49.1786859509114,16.5941165651794
5766,"Webwings, s.r.o.",firma,Marešova 305/14,49.1972058908313,16.6011575307319
5767,"Weir Minerals Czech & Slovak, s.r.o.",firma,Hlinky 505/118,49.1908446560235,16.579304065694803
5768,"Wellco Brno, s.r.o.",firma,Příkop 838/6,49.199725911287295,16.6137866291044
5769,"Wellfrost, s.r.o.",firma,Příkop 838/6,49.199725911287295,16.6137866291044
5770,"Wellness Resort, s.r.o.",firma,Hrázní 327/4a,49.2434966279819,16.515836798196098
5771,"Wemys, s.r.o.",firma,Kubelíkova 1155/42,49.212431995832006,16.6936364095576
5772,"Wereldo. com, s.r.o.",firma,Purkyňova 649/127,49.233292582884104,16.5727126207037
5773,"West STEEL, s.r.o.",firma,Vinohradská 1114/76,49.1724675840981,16.644699926277
5774,"Whalebone, s.r.o.",firma,Křenová 89/19,49.192255413846596,16.618687360289098
5775,"White Field CZ, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
5776,"WHP Technik, s.r.o.",firma,Kroftova 2619/45,49.2159244408105,16.5667229966474
5777,"William & Thomas, s.r.o.",firma,Bayerova 797/28,49.2078045149585,16.6016590206292
5778,"Wimětal & Partneři, Advokátní kancelář,",firma,Údolní 388/8,49.1972743297951,16.6005564652804
5779,"Winart, s.r.o.",firma,Botanická 606/24,49.205387551025,16.6016097345611
5780,"Wind Servis CZ, s.r.o.",firma,Makovského náměstí 3147/2,49.2182177719935,16.5758982470255
5781,"Wine Life, a.s.",firma,Železná 689/7b,49.168424448275005,16.6141264312337
5782,"Winguard, s.r.o.",firma,Masná 180/7,49.187097148848714,16.626423101747
5783,"Winline, a.s.",firma,Skácelova 1253/2a,49.22294923104,16.5896590690441
5784,"Winning Gastro, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5785,"Winning Management, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5786,"Winning PS - Pamstav, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5787,"Winning PS - PMK Drill, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5788,"Winning PS - Stavební Firma, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5789,"Winning Service, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5790,"Winning Steel, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5791,"Winston Production, s.r.o.",firma,Hudcova 532/78b,49.2322100600383,16.5808093717181
5792,"Wirpo, s.r.o.",firma,Škrobárenská 518/16,49.1820361551071,16.625471504688498
5793,"Wistron Infocomm Czech, s.r.o.",firma,Vlastimila Pecha 1269/10,49.17727498292629,16.6625439919105
5794,"WMW - Production, s.r.o.",firma,Cejl 536/87,49.19956321809161,16.6249332188989
5795,"Wok food, s.r.o.",firma,Malostranská 696/2b,49.1635143288999,16.5635261386896
5796,"Wolf Česká Republika, s.r.o.",firma,Rybnická 477/92,49.1815098977388,16.5620800091856
5797,"Wolfberry, s.r.o.",firma,Bohunická 187/5,49.16310713593929,16.605293245841
5798,"Wolfdental, s.r.o.",firma,Klášterského 135/16,49.176260856792794,16.6199420471279
5799,"WOMBAT, s.r.o.",firma,Březinova 759/23,49.205717882011996,16.581702379755498
5800,"Wood Season, s.r.o.",firma,Šámalova 1130/62,49.197066207286795,16.6334559384445
5801,"Wood WINDOOR, s.r.o.",firma,Karásek 2245/1f,49.2501146442207,16.5938273894046
5802,"Work IN Europe, s.r.o.",firma,Pražská 647/158,49.1753294181864,16.5210154726213
5803,"Work SYSTEM, s.r.o.",firma,Heršpická 758/13,49.171543269901896,16.602293614800402
5804,"Workpoint, s.r.o.",firma,Sokolská 291/14,49.20346361084479,16.5994176161975
5805,"Workspot, s.r.o.",firma,Křižíkova 2697/70,49.2223583067359,16.6185723597631
5806,"World Education, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
5807,"Wormax JM, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
5808,"WPA CZ, s.r.o.",firma,Řípská 1153/20a,49.1779444462883,16.6771122430626
5809,"Wrapstyle Brno, s.r.o.",firma,Palackého třída 483/155,49.2340043738923,16.587290510778903
5810,"Wrapstyle, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
5811,"Würth Elektronik Eisos Czech, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
5812,"WYKOV, s.r.o.",firma,Šámalova 1597/69,49.1957869612883,16.6335699319591
5813,"X Production, s.r.o.",firma,Filipínského 704/36,49.199338205903,16.6381348836705
5814,"X- Sight, s.r.o.",firma,Staňkova 557/18a,49.2127961889112,16.6038116607311
5815,"Xart, s.r.o.",firma,Hlavní 172/95,49.21757978389361,16.5563447763396
5816,"XCR, s.r.o.",firma,Heršpická 814/5a,49.1770475397305,16.6044116383228
5817,"XD Technology, s.r.o.",firma,Purkyňova 3050/99a,49.226925521914794,16.5806474333202
5818,"Xfer, s.r.o.",firma,Podnásepní 517/1f,49.1947773190791,16.6274212189609
5819,"Y Soft Corporation, a.s.",firma,Technická 2948/13,49.22227989374699,16.580585658873
5820,"Y Soft Print Management Solutions, a.s.",firma,Technická 2948/13,49.22227989374699,16.580585658873
