X,Y,název,počet_zaměstnanců,odvětví,address,latitude,longitude
16.6025441504416,49.2008077212289,"Progio, a.s.", 50 - 99," Ubytování, stravování a pohostinství",Slovákova 279/11,49.20080772,16.60254415
16.675823357361,49.211298468757896,"Progresklima CZ, s.r.o.", 25 - 49, Stavebnictví,Houbalova 2553/4,49.21129847,16.67582336
16.623632096346398,49.202326648157,"Proids, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Francouzská 425/97,49.20232665,16.6236321
16.5730075798323,49.2415405847991,"Proindex, s.r.o.", 20 - 24, Zpracovatelský průmysl,V Újezdech 535/1,49.24154059,16.57300758
16.610791019821402,49.2089074891957,"Project Building, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Erbenova 375/8,49.20890749,16.61079102
16.6244512592742,49.1831021241002,"Project Controls, s.r.o.", 100 - 199, Zpracovatelský průmysl,Škrobárenská 507/12,49.18310212,16.62445126
16.6523048272155,49.152773716130106,"Projectpas, s.r.o.", 6 - 9, Administrativní a podpůrné činnosti,Sladovnická 20/6,49.15277372,16.65230483
16.5847543152035,49.18907661911489,"Projekce TZB Prokeš, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Hlinky 487/35,49.18907662,16.58475432
16.5994176161975,49.19985499175571,Projekční Architektonická Kancelář, 6 - 9," Profesní, vědecké a technické činnosti",Gorkého 61/11,49.19985499,16.59941762
16.5669499793601,49.167095244940704,"Projekční Kancelář Pris, s.r.o.", 25 - 49," Profesní, vědecké a technické činnosti",Osová 717/20,49.16709525,16.56694998
16.6137866291044,49.199725911287295,"Projekty PO, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Příkop 838/6,49.19972591,16.61378663
16.618926663396,49.191415001859596,"PROKONZULTA, a.s.", 10 - 19, Administrativní a podpůrné činnosti,Křenová 299/26,49.191415,16.61892666
16.5675118180781,49.217204232091,"Prokop Engineering Brno, s.r.o.", 25 - 49," Profesní, vědecké a technické činnosti",Kroftova 2193/80b,49.21720423,16.56751182
16.6037115812219,49.1417025207979,"Promet OK, s.r.o.", 10 - 19, Zpracovatelský průmysl,Vídeňská 185/129,49.14170252,16.60371158
16.6537824723146,49.2195893448559,"PROMITEK, Družstvo", 10 - 19, Činnosti v oblasti nemovitostí,Jarní 898/50,49.21958935,16.65378247
16.6414824492885,49.1860446750949,"Promo PLANET, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Cornovova 904/52,49.18604468,16.64148245
16.5822648050735,49.1877267551855,"PROMOTERI. EU, s.r.o.", 25 - 49," Profesní, vědecké a technické činnosti",Výstaviště 405/1,49.18772676,16.58226481
16.5401385344035,49.227810901880396,"Pronachem, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Bystrcká 1096/50,49.2278109,16.54013853
16.6871860333038,49.182980293272294,"PROSIG, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Hviezdoslavova 1359/53,49.18298029,16.68718603
16.59850876637,49.212131002102204,"Prospeks - IT, a.s.", 10 - 19, Informační a komunikační činnosti,Šumavská 416/15,49.212131,16.59850877
16.6055936541501,49.17616588980721,"Prosperity Financial Services, a.s.", 10 - 19, Peněžnictví a pojišťovnictví,Pražákova 1008/69,49.17616589,16.60559365
16.597536464940802,49.1731771960364,"Prostavbu, s.r.o.", 10 - 19, Činnosti v oblasti nemovitostí,Vídeňská 297/99,49.173177200000005,16.59753647
16.5736460295727,49.19921448914761,"Prostron, s.r.o.", 6 - 9, Zpracovatelský průmysl,Bohuslava Martinů 844/59,49.19921449,16.57364603
16.6454943630767,49.1723519977551,"PROTECHSTAV, s.r.o.", 6 - 9, Stavebnictví,Vinohradská 1113/78,49.172352000000004,16.64549436
16.6056416816784,49.175227997060205,"Protektia, s.r.o.", 100 - 199, Administrativní a podpůrné činnosti,Heršpická 993/11b,49.175228000000004,16.60564168
16.5829696403134,49.2333649190095,"Prototypa - ZM, s.r.o.", 25 - 49," Profesní, vědecké a technické činnosti",Hudcova 533/78c,49.23336492,16.58296964
16.5829696403134,49.2333649190095,"Prototypa, a.s.", 10 - 19, Činnosti v oblasti nemovitostí,Hudcova 533/78c,49.23336492,16.58296964
16.5573924302515,49.2150753549746,"Provendia, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Jundrovská 1101/48,49.21507536,16.55739243
16.581532730219198,49.225766220904,"Proveon Customer Services, s.r.o.", 50 - 99, Administrativní a podpůrné činnosti,Purkyňova 2855/97a,49.22576622,16.58153273
16.581532730219198,49.225766220904,"Proveon, a.s.", 50 - 99, Administrativní a podpůrné činnosti,Purkyňova 2855/97a,49.22576622,16.58153273
16.6185723597631,49.2223583067359,"Provisco CS, s.r.o.", 10 - 19, Zpracovatelský průmysl,Křižíkova 2697/70,49.22235831,16.61857236
16.5768511861672,49.238747902846406,"PROVO, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Hudcova 76/46,49.2387479,16.57685119
16.5824922899445,49.191198161772604,"Provyko, s.r.o.", 25 - 49," Profesní, vědecké a technické činnosti",Vinařská 558/3a,49.19119816,16.58249229
16.5091948939372,49.217127453892495,"Průkopník, Stavební Bytové Družstvo", 50 - 99, Činnosti v oblasti nemovitostí,Foltýnova 998/1,49.21712745,16.50919489
16.547821135122398,49.223114898736,"Průzkumy Staveb, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Lísky 1000/44,49.2231149,16.54782114
16.632831234724602,49.1905782372731,"První Brněnská strojírna, a.s.", 25 - 49, Zpracovatelský průmysl,Olomoucká 3419/9,49.19057824,16.63283124
16.5997501258033,49.2160902347435,"První Moravská Brokerská společnost,", 6 - 9, Peněžnictví a pojišťovnictví,Štefánikova 134/64,49.21609024,16.59975013
16.6136281267624,49.2000691912408,"První Moravská Obchodní, a.s.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Příkop 843/4,49.20006919,16.61362813
16.600196629821998,49.19830555484611,"První Moravská SPOLEČNOST, s.r.o.", 6 - 9, Peněžnictví a pojišťovnictví,Údolní 1020/18a,49.19830556,16.60019663
16.5578018859513,49.215831820823,"Prytanis, a.s.", 25 - 49, Zpracovatelský průmysl,Jundrovská 618/31,49.21583182,16.55780189
16.6043496949924,49.171315449740106,Přemysl Veselý Stavební a Inženýrská, 100 - 199, Stavebnictví,Pražákova 1000/60,49.17131545,16.6043497
16.4877667263899,49.2076886349502,Přemysl Živný, 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Křivánkovo náměstí 749/33b,49.20768864,16.48776673
16.6019521364148,49.15102944189779,"PS - estate, s.r.o.", 10 - 19, Činnosti v oblasti nemovitostí,Vídeňská 153/119b,49.15102944,16.60195214
16.6065210272387,49.1764826418612,"PS ASSISTANCE, s.r.o.", 20 - 24, Peněžnictví a pojišťovnictví,Pražákova 888/66b,49.17648264,16.60652103
16.6019521364148,49.15102944189779,"PS BRNO, s.r.o.", 200 - 249, Stavebnictví,Vídeňská 153/119b,49.15102944,16.60195214
16.6153862312831,49.202046021235,"PS Profi, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Traubova 1546/6,49.20204602,16.61538623
16.6017844137648,49.211278311262795,"PSK Brno, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Kabátníkova 105/2,49.21127831,16.60178441
16.600684875857,49.1499856017076,"PSK Group, s.r.o.", 25 - 49, Stavebnictví,Vídeňská 187/104a,49.1499856,16.60068488
16.6074138681895,49.19247950427361,"PSM Plus, s.r.o.", 25 - 49, Stavebnictví,Starobrněnská 334/3,49.1924795,16.60741387
16.579304065694803,49.1908446560235,"PSN &DS, a.s.", 6 - 9, Stavebnictví,Hlinky 505/118,49.19084466,16.57930407
16.6377707740279,49.184732404098504,Psychiatrická Nemocnice Brno, 500 - 999, Zdravotní a sociální péče,Húskova 1123/2,49.184732399999994,16.63777077
16.632631997377697,49.228706509249,"Psychiatrie Vyhlídka, s.r.o.", 6 - 9, Zdravotní a sociální péče,Barvy 600/6,49.22870651,16.632632
16.5909478703041,49.2077340229673,"Psychologický Ústav AV ČR, v. v. i.", 50 - 99," Profesní, vědecké a technické činnosti",Veveří 967/97,49.20773402,16.59094787
16.5608862586658,49.219356662878,"Ptáček - správa, a.s.", 25 - 49, Činnosti v oblasti nemovitostí,Houškova 1198/4,49.21935666,16.56088626
16.5309319346185,49.1974882358001,"Ptáček - velkoobchod, a.s.", 1500 - 1999, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,U Velké ceny 413/4,49.19748824,16.53093194
16.6789671581231,49.1684966579117,"PTC Brno, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Tuřanka 1222/115,49.16849666,16.67896716
16.6070371848279,49.1888920909307,"PUB Domine, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Nové sady 988/2,49.18889209,16.60703719
16.5818100033165,49.2061996739602,"Public Market Advisory, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Březinova 746/29,49.20619967,16.58181
16.6525407769114,49.1898739050592,"Půjčovna Dodávek Brno, s.r.o.", 6 - 9, Stavebnictví,Pod Sídlištěm 293/1,49.18987391,16.65254078
16.602293614800402,49.171543269901896,"PULCO, a.s.", 50 - 99, Zpracovatelský průmysl,Heršpická 758/13,49.17154327,16.60229362
16.5910093941213,49.2217941209588,"Pumelice, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Svatopluka Čecha 1670/44,49.22179412,16.59100939
16.634000259116302,49.175858692864296,"PUMPA, a.s.", 50 - 99, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,U Svitavy 54/1,49.17585869,16.63400026
16.5716027728315,49.24168617878329,"Pumpy ČR - Čerpání betonu, s.r.o.", 10 - 19, Doprava a skladování,Rysova 520/2a,49.24168618,16.57160277
16.6139999484417,49.2005751650834,"Puromed, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Příkop 27/2a,49.20057517,16.61399995
16.6103564193785,49.1920312402143,"Purple Next, s.r.o.", 6 - 9, Informační a komunikační činnosti,Masarykova 409/26,49.19203124,16.61035642
16.6103564193785,49.1920312402143,"Purple Solution, s.r.o.", 25 - 49," Profesní, vědecké a technické činnosti",Masarykova 409/26,49.19203124,16.61035642
16.6102952306329,49.1919142277629,"Purple Technology, s.r.o.", 50 - 99, Administrativní a podpůrné činnosti,Masarykova 410/28,49.19191423,16.61029523
16.6103564193785,49.1920312402143,"Purple Trading, s.r.o.", 10 - 19, Peněžnictví a pojišťovnictví,Masarykova 409/26,49.19203124,16.61035642
16.59850876637,49.212131002102204,"Puttner, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Šumavská 416/15,49.212131,16.59850877
16.624778991639303,49.191440985995904,"pux, s.r.o.", 25 - 49, Informační a komunikační činnosti,Křenová 524/69,49.19144099,16.62477899
16.6136281267624,49.2000691912408,"Püschmann, s.r.o.", 100 - 199, Administrativní a podpůrné činnosti,Příkop 843/4,49.20006919,16.61362813
16.619397306943,49.1757913858829,"Pyronova IS, s.r.o.", 25 - 49, Stavebnictví,Studniční 248/18,49.17579139,16.61939731
16.615727374597,49.2214919949495,"PZK Brno, a.s.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Křižíkova 2984/68f,49.221492,16.61572738
16.6793268246983,49.12621355994679,"Q- Power, s.r.o.", 10 - 19, Stavebnictví,Roviny 825/4,49.12621356,16.67932683
16.6136515117059,49.1654827768101,"Q.I.P., s.r.o.", 20 - 24, Zpracovatelský průmysl,Sokolova 696/32,49.16548278,16.61365151
16.6041152535678,49.1772953510104,"QCM, s.r.o.", 25 - 49, Informační a komunikační činnosti,Heršpická 813/5,49.17729535,16.60411525
16.6441182222148,49.1861578732634,"QDS Group, a.s.", 10 - 19, Zpracovatelský průmysl,Kneslova 700/1,49.18615787,16.64411822
16.6097241716068,49.1961349360062,"QENGINE, LLC Odštěpný Závod CZ", 6 - 9, Informační a komunikační činnosti,Kozí 684/8,49.19613494,16.60972417
16.519643103785402,49.2222115392604,"QI Group, a.s.", 25 - 49, Informační a komunikační činnosti,Páteřní 1216/7,49.22221154,16.5196431
16.6428606850216,49.219111785950005,"QL Interier, s.r.o.", 6 - 9, Stavebnictví,Selská 11/63,49.21911179,16.64286069
16.597536464940802,49.1731771960364,"QPV, s.r.o.", 10 - 19, Zpracovatelský průmysl,Vídeňská 297/99,49.173177200000005,16.59753647
16.6800619178919,49.1682956599376,"Quaentas, s.r.o.", 50 - 99, Peněžnictví a pojišťovnictví,Tuřanka 1519/115a,49.16829566,16.68006192
16.5326436034255,49.1757562239666,"QUALIFORM, a.s.", 50 - 99," Profesní, vědecké a technické činnosti",Mlaty 672/8,49.17575622,16.5326436
16.6234870049533,49.208025378101595,"Quality Gelato Dolce, s.r.o.", 20 - 24," Ubytování, stravování a pohostinství",Těsnohlídkova 943/9,49.20802538,16.62348701
16.6185723597631,49.2223583067359,"Quality Production Assurance Group,", 10 - 19, Činnosti v oblasti nemovitostí,Křižíkova 2697/70,49.22235831,16.61857236
16.5961332506529,49.2253982970852,"Quantum Solis, s.r.o.", 25 - 49, Administrativní a podpůrné činnosti,Mojmírovo náměstí 2919/22,49.225398299999995,16.59613325
16.5852372800429,49.1898527407629,"Quatro print, a.s.", 10 - 19, Zpracovatelský průmysl,Hlinky 135/68,49.18985274,16.58523728
16.542978406359,49.1909094902771,"Quba, s.r.o.", 6 - 9, Stavebnictví,Potocká 868/42,49.19090949,16.54297841
16.6464481394481,49.1705239888296,"Quick - mix, k.s.", 25 - 49, Zpracovatelský průmysl,Vinohradská 1112/82,49.17052399,16.64644814
16.6199262053379,49.2086514221989,"QuickBuilding, s.r.o.", 10 - 19, Stavebnictví,Lesnická 787/10,49.20865142,16.61992621
16.6070371848279,49.1888920909307,"R- KAD Granit Stav, s.r.o.", 6 - 9, Těžba a dobývání,Nové sady 988/2,49.18889209,16.60703719
16.5471704467346,49.2091597431524,"R- pro CZ, s.r.o.", 10 - 19, Zpracovatelský průmysl,Nálepkova 143/97,49.20915974,16.54717045
16.5962265415935,49.221962094218206,"R. Hlavica, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Palackého třída 192/60,49.22196209,16.59622654
16.6336733648793,49.1740336171313,"R.J. Group, s.r.o.", 6 - 9, Zpracovatelský průmysl,U Svitavy 1077/2,49.17403362,16.63367337
16.4880901001292,49.2068393389822,"R.S. Aquatech CZ, s.r.o.", 25 - 49, Zpracovatelský průmysl,Křivánkovo náměstí 199/4,49.20683934,16.488090099999997
16.6278773619026,49.1981652422087,"R3ptile, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Tkalcovská 848/6,49.19816524,16.62787736
16.6070371848279,49.1888920909307,"RA Software, s.r.o.", 10 - 19, Činnosti v oblasti nemovitostí,Nové sady 988/2,49.18889209,16.60703719
16.622122766769,49.2105785472525,"Ra. Še. Rest, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Trávníky 1608/61,49.21057855,16.62212277
16.62921092262,49.1647168801371,"Rabalux CZ Svítidla, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kaštanová 520/141a,49.16471688,16.62921092
16.6041701550048,49.190072849824,"Radeco, s.r.o.", 10 - 19, Stavebnictví,Jircháře 276/3,49.19007285,16.60417016
16.6566972790361,49.214357025906494,Radek Boháček, 6 - 9, Zpracovatelský průmysl,Švestková 858/1,49.21435703,16.65669728
16.5244178552347,49.174156411988,Radek Frišauf, 25 - 49, Doprava a skladování,Pražská 556/134,49.17415641,16.52441786
16.6483367503149,49.1920840878464,Radek Pospíšil, 10 - 19, Stavebnictví,Otakara Ševčíka 4230/85,49.19208409,16.64833675
16.6048337503866,49.1863584928144,Radek Šimoník, 10 - 19, Zpracovatelský průmysl,Nové sady 603/39,49.18635849,16.60483375
16.5751072471802,49.229247350932106,"Radeton, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Edisonova 2979/7,49.22924735,16.57510725
16.6246824317294,49.1890846648334,"Radex Primar, s.r.o.", 6 - 9, Zpracovatelský průmysl,Mlýnská 388/68,49.18908467,16.62468243
16.6104386448714,49.2092979177429,Radim Novák, 20 - 24, Doprava a skladování,Erbenova 372/5,49.20929792,16.61043865
16.5951104908542,49.197103423280495,Radim Sedlák, 6 - 9, Zpracovatelský průmysl,Gorazdova 107/6,49.19710342,16.59511049
16.5734437738866,49.202169696277,"Radio Proglas, s.r.o.", 50 - 99, Informační a komunikační činnosti,Barvičova 666/85,49.202169700000006,16.57344377
16.5908780487487,49.2295684198088,"Radio Zlín Media, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Palackého třída 908/119,49.22956842,16.59087805
16.621024402061,49.2113319968824,Radoslava Kaplanová, 6 - 9," Zemědělství, lesnictví, rybářství",Zemědělská 90/19,49.211332,16.6210244
16.6348043348388,49.2180882718079,"Rail Cargo Logistics - Czech Republic,", 25 - 49, Doprava a skladování,Míčkova 431/64,49.21808827,16.63480434
16.6023459183095,49.151859334013096,"Rail Cargo Logistics, s.r.o.", 10 - 19, Doprava a skladování,Vídeňská 188/119d,49.15185933,16.60234592
16.5820258370382,49.245315208060894,"RaJ Group, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Böhmova 1776/15,49.24531521,16.58202584
16.5838841046114,49.210271266989096,"Raja - Moravia, s.r.o.", 25 - 49, Zpracovatelský průmysl,Mezníkova 273/13,49.21027127,16.58388411
16.6071183215627,49.20179833624471,"Rakmont CZ, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Lidická 700/19,49.20179834,16.60711832
16.593033790733198,49.225757629094105,"Rakol, s.r.o.", 6 - 9, Stavebnictví,Palackého třída 200/77,49.22575763,16.59303379
16.588362975260598,49.2556041617294,"Rall, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Luh 464/1,49.25560416,16.58836298
16.6070371848279,49.1888920909307,"Ramen Bar Brno, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Nové sady 988/2,49.18889209,16.60703719
16.6055936541501,49.17616588980721,"Rankenen, a.s.", 10 - 19, Informační a komunikační činnosti,Pražákova 1008/69,49.17616589,16.60559365
16.6313525826141,49.190574715909996,"Ranob, s.r.o.", 50 - 99, Administrativní a podpůrné činnosti,Olomoucká 260/12,49.19057472,16.63135258
16.6581968852489,49.13197356192679,"Rapid OIL, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Obilní 904/12a,49.13197356,16.65819689
16.5851759242107,49.173539084747,"Rašino, a.s.", 20 - 24, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Jihlavská 656/2,49.17353909,16.58517592
16.6222994573005,49.145122380252296,"Rati Elektro, s.r.o.", 10 - 19, Zpracovatelský průmysl,Staré náměstí 9/8,49.14512238,16.62229946
16.636078300422,49.1877247859737,"Ratiochem, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Štolcova 946/28,49.18772479,16.6360783
16.6099928963359,49.200283894009196,"Ratolest BRNO, z.s.", 25 - 49, Zdravotní a sociální péče,třída Kpt. Jaroše 2032/7b,49.20028389,16.6099929
16.647146352307697,49.2097012559457,"RAVANNI, s.r.o.", 10 - 19, Zpracovatelský průmysl,Kulkova 4001/4,49.20970126,16.64714635
16.6649741566379,49.14842463986711,"RAW Servis, s.r.o.", 10 - 19," Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",Podlipná 4/20,49.14842464,16.66497416
16.602579856677497,49.1392478810299,"Rayo Engineering, s.r.o.", 20 - 24, Stavebnictví,Vídeňská 51/122,49.13924788,16.60257986
16.6113018971134,49.1932814840874,"Razat Style CZ, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Orlí 491/16,49.19328148,16.6113019
16.694055505078598,49.1749110772384,"RB- SYSTEM, s.r.o.", 6 - 9, Zpracovatelský průmysl,Kikrleho 1396/17c,49.17491108,16.69405551
16.6266165557401,49.2017265872328,"RC Elektro, s.r.o.", 6 - 9, Zpracovatelský průmysl,Cejl 29/76,49.20172659,16.62661656
16.594644037948,49.2221539139328,"RCE Systems, s.r.o.", 20 - 24, Informační a komunikační činnosti,Svatopluka Čecha 2008/1d,49.22215391,16.59464404
16.6369900841471,49.1583214042449,"RCJ, s.r.o.", 10 - 19, Stavebnictví,Kaštanová 515/125a,49.1583214,16.63699008
16.6151280689451,49.2023542659124,"REAFIN, s.r.o.", 6 - 9, Činnosti v oblasti nemovitostí,Traubova 1548/10,49.20235427,16.61512807
16.6137866291044,49.199725911287295,"Real Agency I., s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Příkop 838/6,49.19972591,16.61378663
16.6345563135821,49.28739219425999,"Real Color, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Boří 83/6,49.28739219,16.63455631
16.6123772119495,49.1952258758404,"Real COMPANY, s.r.o.", 6 - 9, Činnosti v oblasti nemovitostí,Kobližná 53/24,49.19522588,16.61237721
16.5824705812573,49.19091242276961,"Real Estate Facility Management, s.r.o.", 6 - 9, Administrativní a podpůrné činnosti,Vinařská 460/3,49.19091242,16.58247058
16.6100503948023,49.199904822175895,"Real Group SDK, s.r.o.", 10 - 19, Činnosti v oblasti nemovitostí,Koliště 1965/13a,49.19990482,16.610050400000002
16.6368318333334,49.2180760759373,"Realauto, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Skryjova 1606/8,49.21807608,16.63683183
16.6417255244213,49.238074459220506,"Realitní a Stavební Společnost, s.r.o.", 25 - 49, Stavebnictví,Fantova 693/45,49.23807446,16.64172552
16.614834953159498,49.16971433894879,"Realq, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Železná 663/5,49.16971434,16.61483495
16.5999960512904,49.209633949218905,"Realspot, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Hrnčířská 813/23,49.20963395,16.59999605
16.6070371848279,49.1888920909307,"Rebelbean, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Nové sady 988/2,49.18889209,16.60703719
16.6068267149467,49.193335547939604,"Rebio Sun, s.r.o.", 25 - 49," Ubytování, stravování a pohostinství",Dominikánská 350/5,49.19333555,16.60682672
16.6334743781624,49.1895094597669,"Reca, s.r.o.", 100 - 199, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Olomoucká 1185/36,49.18950946,16.63347438
16.6197806117866,49.1885903010291,"Recap Trade, a.s.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Čechyňská 419/14a,49.1885903,16.61978061
16.668219295449,49.145408705067204,"Recycling Textile, s.r.o.", 6 - 9," Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",Dvorecká 363/31,49.14540871,16.6682193
16.6636257602436,49.1580210387718,"Recyklace - Procházka, s.r.o.", 6 - 9," Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",Jahodová 526/64,49.15802104,16.66362576
16.581265096044902,49.2260839367149,"Red Hat Czech, s.r.o.", 1000 - 1499, Informační a komunikační činnosti,Purkyňova 71/99,49.22608394,16.5812651
16.6892817597425,49.1829551467085,"Reda, a.s.", 250 - 499, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Hviezdoslavova 1456/55d,49.18295515,16.68928176
16.583030743719,49.2459983750954,"Redant med, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Měřičkova 1327/75,49.24599838,16.58303074
16.5537403510235,49.172551152160594,"Redbox Park, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Jihlavská 672/31,49.17255115,16.55374035
16.6221411229435,49.193509639917096,"Redihend, s.r.o.", 10 - 19, Činnosti v oblasti nemovitostí,Špitálka 461/21a,49.19350964,16.62214112
16.6048505138481,49.201338797748896,"Rediktin, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Mezírka 745/3,49.201338799999995,16.60485051
16.6302206909831,49.236697941065906,"Reehap NOVA, s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Kupkova 704/19,49.23669794,16.63022069
16.631945434769,49.2282754271887,"Reehap, s.r.o.", 50 - 99, Administrativní a podpůrné činnosti,Barvy 598/2,49.22827543,16.63194544
16.6758878141775,49.1740601460002,"Reflexallen Czech Republic, s.r.o.", 50 - 99, Zpracovatelský průmysl,Tuřanka 1315/112,49.17406015,16.67588781
16.6081668980444,49.1942284720733,"Regiojet ÚK, a.s.", 50 - 99, Doprava a skladování,náměstí Svobody 86/17,49.19422847,16.6081669
16.6081668980444,49.1942284720733,"Regiojet, a.s.", 500 - 999, Doprava a skladování,náměstí Svobody 86/17,49.19422847,16.6081669
16.606575342075697,49.1946055321796,"Regionall Express, s.r.o.", 20 - 24, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Veselá 199/5,49.19460553,16.60657534
16.5839357379773,49.1893846117365,Regionální Hospodářská Komora Brno, 10 - 19, Ostatní činnosti,Výstaviště 569/3,49.18938461,16.58393574
16.6062901063117,49.1925634911769,"Regionální Poradenská agentura, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Starobrněnská 690/20,49.19256349,16.60629011
16.6039768680983,49.19998378015921,Regionální Rada Regionu Soudržnosti, 10 - 19, Veřejná správa a obrana; povinné sociální zabezpečení,Kounicova 271/13,49.19998378,16.60397687
16.5815591326037,49.22100140207021,Regionální Rozvojová Agentura Jižní, 10 - 19," Profesní, vědecké a technické činnosti",Královopolská 3052/139,49.2210014,16.58155913
16.607813767611198,49.19334623472071,"Regionpartner Centrum Pomoci Regionům,", 10 - 19," Profesní, vědecké a technické činnosti",Panská 361/13,49.19334624,16.60781377
16.6336733648793,49.1740336171313,"Regioprojekt Brno, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",U Svitavy 1077/2,49.17403362,16.63367337
16.6160909820813,49.1915691452394,"Reglan Trade, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Křenová 292/12,49.19156915,16.61609098
16.5396260643985,49.1954151817365,"Rego, s.r.o.", 20 - 24, Stavebnictví,Libušina třída 579/2,49.19541518,16.53962606
16.6779190011547,49.20201328976599,"Regulatory House, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Trnkova 2881/156,49.20201329,16.677919
16.5177948102068,49.221184797778704,"Rehabilitace Bystrc, s.r.o.", 10 - 19, Zdravotní a sociální péče,Kubíčkova 1115/8,49.2211848,16.51779481
16.6408653731637,49.1891667241592,"REHAS, s.r.o.", 6 - 9, Zpracovatelský průmysl,Olomoucká 1182/37a,49.18916672,16.64086537
16.5727519318789,49.21247839001511,"RehaYog, s.r.o.", 10 - 19, Zdravotní a sociální péče,Fanderlíkova 3206/74,49.21247839,16.57275193
16.638780961006,49.2061983317104,"Reistav CZ, s.r.o.", 10 - 19, Stavebnictví,Skopalíkova 1144/11,49.20619833,16.63878096
16.6070371848279,49.1888920909307,"Rekis, s.r.o.", 6 - 9, Stavebnictví,Nové sady 988/2,49.18889209,16.60703719
16.621835518778802,49.20228888670779,"Reklama Kubíček, s.r.o.", 20 - 24, Zpracovatelský průmysl,Francouzská 417/81,49.20228889,16.62183552
16.6108993979672,49.2036514912434,"Reko, a.s.", 50 - 99, Stavebnictví,třída Kpt. Jaroše 1845/26,49.20365149,16.6108994
16.638585244156697,49.18906827925429,"Relampago, s.r.o.", 6 - 9, Činnosti v oblasti nemovitostí,Olomoucká 797/80,49.18906828,16.63858524
