,MČ,Ulice,LAT,LNG,Typ
1172,BRNO-STŘED,Kobližná 8 - v domě,49.195210633445,16.610304306265,PLA
1173,BRNO-STŘED,Kobližná 8 - v domě,49.195210633445,16.610304306265,PAP
1174,BRNO-STŘED,Kobližná 9 - v domě,49.195426161095,16.610401415754,PLA
1175,BRNO-STŘED,Kobližná 9 - v domě,49.195426161095,16.610401415754,PAP
1176,BRNO-STŘED,Koliště 11 - v domě,49.200047462018,16.609638329554,PAP
1177,BRNO-STŘED,Koliště 11 - v domě,49.200047462018,16.609638329554,PLA
1178,BRNO-STŘED,Koliště 19 (úřad),49.199455731001,16.611986289293,PLA
1179,BRNO-STŘED,Koliště 19 (úřad),49.199455731001,16.611986289293,PAP
1180,BRNO-STŘED,Koliště 29 - v domě,49.198824374419,16.613105833185,PLA
1181,BRNO-STŘED,Koliště 29 - v domě,49.198824374419,16.613105833185,PAP
1182,BRNO-STŘED,Koliště 29 - v domě,49.198824374419,16.613105833185,PLA
1183,BRNO-STŘED,Koliště 29 - v domě,49.198824374419,16.613105833185,PAP
1184,BRNO-STŘED,Koliště 35 - v domě,49.198598443561,16.61375860829,PLA
1185,BRNO-STŘED,Koliště 35 - v domě,49.198598443561,16.61375860829,PAP
1186,BRNO-STŘED,Koliště 35 - v domě,49.198598443561,16.61375860829,PLA
1187,BRNO-STŘED,Koliště 35 - v domě,49.198598443561,16.61375860829,PAP
1188,BRNO-STŘED,Koliště 57 - v domě,49.194946272707,16.616881911935,PLA
1189,BRNO-STŘED,Koliště 57 - v domě,49.194946272707,16.616881911935,PLA
1190,BRNO-STŘED,Koliště 57 - v domě,49.194946272707,16.616881911935,PAP
1191,BRNO-STŘED,Koliště 57 - v domě,49.194946272707,16.616881911935,PAP
1192,BRNO-STŘED,Koliště 61 - v domě,49.194466952996,16.616701363517002,PLA
1193,BRNO-STŘED,Koliště 61 - v domě,49.194466952996,16.616701363517002,PAP
1194,BRNO-STŘED,Koliště 61 - v domě,49.194466952996,16.616701363517002,PLA
1195,BRNO-STŘED,Koliště 61 - v domě,49.194466952996,16.616701363517002,PAP
1196,BRNO-STŘED,Kolískova 3,49.189040225217,16.622495928652,SBA
1197,BRNO-STŘED,Kolískova 3,49.189040225217,16.622495928652,SBI
1198,BRNO-STŘED,Konečného nám. - podzemní kontejnery,49.204135418862,16.595415610457,PLA
1199,BRNO-STŘED,Konečného nám. - podzemní kontejnery,49.204135418862,16.595415610457,SBA
1200,BRNO-STŘED,Konečného nám. - podzemní kontejnery,49.204135418862,16.595415610457,PAP
1201,BRNO-STŘED,Konečného nám. 1 - v domě,49.204396772133,16.594865673222,PAP
1202,BRNO-STŘED,Konečného nám. 1 - v domě,49.204396772133,16.594865673222,PLA
1203,BRNO-STŘED,Konečného nám. 2 - v domě,49.204382975596,16.594671242653998,PAP
1204,BRNO-STŘED,Konečného nám. 2 - v domě,49.204382975596,16.594671242653998,PLA
1205,BRNO-STŘED,Konečného nám. 3 - v domě,49.20436237292,16.594396837006,PLA
1206,BRNO-STŘED,Konečného nám. 3 - v domě,49.20436237292,16.594396837006,PAP
1207,BRNO-STŘED,"Konečného nám. 4,5,6 - v domě",49.204901852278,16.593921146908,PAP
1208,BRNO-STŘED,"Konečného nám. 4,5,6 - v domě",49.204901852278,16.593921146908,PAP
1209,BRNO-STŘED,Kopečná 12 - v domě,49.190052075181,16.606173327191,PLA
1210,BRNO-STŘED,Kopečná 12 - v domě,49.190052075181,16.606173327191,PAP
1211,BRNO-STŘED,Kopečná 29 - v domě,49.19143480947,16.603535314456,PLA
1212,BRNO-STŘED,Kopečná 29 - v domě,49.19143480947,16.603535314456,PAP
1213,BRNO-STŘED,Kopečná 29a - domě,49.1914367931,16.603552308043998,PAP
1214,BRNO-STŘED,Kopečná 29a - domě,49.1914367931,16.603552308043998,PLA
1215,BRNO-STŘED,Kopečná 32 - v domě,49.190656909907,16.604627637521,PLA
1216,BRNO-STŘED,Kopečná 32 - v domě,49.190656909907,16.604627637521,PAP
1217,BRNO-STŘED,Kopečná 35 - v domě,49.19182479661,16.603157614978002,PLA
1218,BRNO-STŘED,Kopečná 35 - v domě,49.19182479661,16.603157614978002,PAP
1219,BRNO-STŘED,Kotlářská 15 - v domě,49.206117482276,16.597943644791,PLA
1220,BRNO-STŘED,Kotlářská 15 - v domě,49.206117482276,16.597943644791,PAP
1221,BRNO-STŘED,Kotlářská 22 - v domě,49.206764647461,16.601106742520003,PLA
1222,BRNO-STŘED,Kotlářská 25 - v domě,49.20676258293,16.599690364422,PLA
1223,BRNO-STŘED,Kotlářská 25 - v domě,49.20676258293,16.599690364422,PAP
1224,BRNO-STŘED,Kotlářská 32 - v domě,49.20714814804,16.602593005648,PAP
1225,BRNO-STŘED,Kotlářská 32 - v domě,49.20714814804,16.602593005648,PLA
1226,BRNO-STŘED,Kotlářská 35a,49.207185843332,16.601444768166,SBA
1227,BRNO-STŘED,Kotlářská 35a,49.207185843332,16.601444768166,SBI
1228,BRNO-STŘED,Kotlářská 37 - v domě,49.207371409683,16.601898679333,PAP
1229,BRNO-STŘED,Kotlářská 37 - v domě,49.207371409683,16.601898679333,PLA
1230,BRNO-STŘED,Kotlářská 43 - v domě,49.207503822087,16.602378969429,PAP
1231,BRNO-STŘED,Kotlářská 44 - v domě,49.207344151971,16.60338030833,PAP
1232,BRNO-STŘED,Kotlářská 46 - v domě,49.207381187275,16.603488084184,PAP
1233,BRNO-STŘED,Kotlářská 46 - v domě,49.207381187275,16.603488084184,PLA
1234,BRNO-STŘED,Kotlářská 49 - v domě,49.207601764998,16.602771769563,PAP
1235,BRNO-STŘED,Kotlářská 49 - v domě,49.207601764998,16.602771769563,PLA
1236,BRNO-STŘED,Kotlářská 7 - v domě,49.205294958684,16.596134830116,PAP
1237,BRNO-STŘED,Kotlářská 7 - v domě,49.205294958684,16.596134830116,PLA
1238,BRNO-STŘED,"Kotlářská 9,ZŠ TŘIĎOUN",49.205560253747,16.596638499886,PAP
1239,BRNO-STŘED,"Kotlářská 9,ZŠ TŘIĎOUN",49.205560253747,16.596638499886,PLA
1240,BRNO-STŘED,Kounicova 1 - v domě,49.199312844944,16.604890500232,PAP
1241,BRNO-STŘED,Kounicova 1 - v domě,49.199312844944,16.604890500232,PLA
1242,BRNO-STŘED,Kounicova 14,49.202201984093,16.601667762658998,PAP
1243,BRNO-STŘED,Kounicova 14,49.202201984093,16.601667762658998,PLA
1244,BRNO-STŘED,"Kounicova 3a,b,c - v domě",49.199408528303,16.604772912994,PAP
1245,BRNO-STŘED,"Kounicova 3a,b,c - v domě",49.199408528303,16.604772912994,PLA
1246,BRNO-STŘED,Kounicova 43 - v domě,49.201917521252,16.601297870253998,PAP
1247,BRNO-STŘED,Kounicova 43 - v domě,49.201917521252,16.601297870253998,PLA
1248,BRNO-STŘED,Kounicova 51 - v domě,49.203223721833,16.599803590455,PAP
1249,BRNO-STŘED,Kounicova 51 - v domě,49.203223721833,16.599803590455,PLA
1250,BRNO-STŘED,Kounicova 61 - v domě,49.206265486627,16.596317616067,PAP
1251,BRNO-STŘED,Kounicova 67,49.210457641724,16.593559586787,SBA
1252,BRNO-STŘED,Kounicova 67,49.210457641724,16.593559586787,SBI
1253,BRNO-STŘED,Kounicova 67,49.210457641724,16.593559586787,PLA
1254,BRNO-STŘED,Kounicova 67,49.210457641724,16.593559586787,PAP
1255,BRNO-STŘED,Kounicova 67,49.210457641724,16.593559586787,PAP
1256,BRNO-STŘED,Kounicova 67 (úřad),49.209478968295,16.593319784514,PLA
1257,BRNO-STŘED,Kounicova 67 (úřad),49.209478968295,16.593319784514,PAP
1258,BRNO-STŘED,Kounicova63/Nerudova 14 - v domě,49.206444123026,16.595839440369,PAP
1259,BRNO-STŘED,Kounicova63/Nerudova 14 - v domě,49.206444123026,16.595839440369,PLA
1260,BRNO-STŘED,Kounicova63/Nerudova 14 - v domě,49.206444123026,16.595839440369,PAP
1261,BRNO-STŘED,Kounicova63/Nerudova 14 - v domě,49.206444123026,16.595839440369,PLA
1262,BRNO-STŘED,Kozí 10 - v domě,49.196283578221,16.609584938653,PLA
1263,BRNO-STŘED,Kozí 10 - v domě,49.196283578221,16.609584938653,PAP
1264,BRNO-STŘED,Kozí 12 - v domě,49.196416183073,16.609548682154,PLA
1265,BRNO-STŘED,Kozí 12 - v domě,49.196416183073,16.609548682154,PAP
1266,BRNO-STŘED,Květinářská 2 - v domě,49.192260156946,16.610110404859,PAP
1267,BRNO-STŘED,Květinářská 2 - v domě,49.192260156946,16.610110404859,PLA
1268,BRNO-STŘED,Květinářská 2 - v domě,49.192260156946,16.610110404859,PAP
1269,BRNO-STŘED,Květinářská 2 - v domě,49.192260156946,16.610110404859,PLA
1270,BRNO-STŘED,Květná  21,49.194784049211,16.572318180377,SBA
1271,BRNO-STŘED,Květná  21,49.194784049211,16.572318180377,SBI
1272,BRNO-STŘED,Křenová 20 - úřad,49.191812754997,16.617261410349,PLA
1273,BRNO-STŘED,Křenová 20 - úřad,49.191812754997,16.617261410349,PAP
1274,BRNO-STŘED,Křenová 36 - Gymnázium,49.191415570245,16.62012580955,PAP
1275,BRNO-STŘED,Křenová 36 - Gymnázium,49.191415570245,16.62012580955,PLA
1276,BRNO-STŘED,Křenová 72,49.191021482392,16.626227416783,PAP
1277,BRNO-STŘED,Křenová 72,49.191021482392,16.626227416783,SBI
1278,BRNO-STŘED,Křenová 72,49.191021482392,16.626227416783,SBA
1279,BRNO-STŘED,Křenová 72,49.191021482392,16.626227416783,PLA
1280,BRNO-STŘED,Křenová 72,49.191021482392,16.626227416783,PLA
1281,BRNO-STŘED,Křenová 72,49.191021482392,16.626227416783,PAP
1282,BRNO-STŘED,Křenová x Vlhká,49.192148283835,16.6183294937,SBA
1283,BRNO-STŘED,Křenová x Vlhká,49.192148283835,16.6183294937,SBI
1284,BRNO-STŘED,Křenová x Vlhká,49.192148283835,16.6183294937,PLA
1285,BRNO-STŘED,Křenová x Vlhká,49.192148283835,16.6183294937,PLA
1286,BRNO-STŘED,Křenová x Vlhká,49.192148283835,16.6183294937,PAP
1287,BRNO-STŘED,Křenová x Vlhká,49.192148283835,16.6183294937,PAP
1288,BRNO-STŘED,Křídlovická - podzemní kontejnery,49.185652913791,16.603214103582,SBA
1289,BRNO-STŘED,Křídlovická - podzemní kontejnery,49.185652913791,16.603214103582,PLA
1290,BRNO-STŘED,Křídlovická - podzemní kontejnery,49.185652913791,16.603214103582,PAP
1291,BRNO-STŘED,Křídlovická 18,49.188078614312,16.598720242566,PLA
1292,BRNO-STŘED,Křídlovická 18,49.188078614312,16.598720242566,PAP
1293,BRNO-STŘED,Křídlovická 30,49.187034566038,16.60176416321,PLA
1294,BRNO-STŘED,Křídlovická 30,49.187034566038,16.60176416321,PAP
1295,BRNO-STŘED,Křídlovická 43 - vnitroblok,49.186572330305,16.602949382223,SBA
1296,BRNO-STŘED,Křídlovická 43 - vnitroblok,49.186572330305,16.602949382223,SBI
1297,BRNO-STŘED,Křídlovická 47 + 47a,49.186292438361,16.60310766397,PLA
1298,BRNO-STŘED,Křídlovická 66,49.184612327,16.604932997631,PLA
1299,BRNO-STŘED,Křídlovická 66,49.184612327,16.604932997631,PAP
1300,BRNO-STŘED,Křídlovická 74,49.184268470098,16.605866355646,SBA
1301,BRNO-STŘED,Křídlovická 74,49.184268470098,16.605866355646,SBI
1302,BRNO-STŘED,Křídlovická x Ypsilantiho,49.188315733614,16.595795347372,PLA
1303,BRNO-STŘED,Křídlovická x Ypsilantiho,49.188315733614,16.595795347372,PAP
1304,BRNO-STŘED,Křížkovského 23,49.187432465935,16.587487766503997,SBA
1305,BRNO-STŘED,Křížkovského 23,49.187432465935,16.587487766503997,SBI
1306,BRNO-STŘED,Křížkovského x Zedníkova,49.187648182299,16.587909056398,PLA
1307,BRNO-STŘED,Křížkovského x Zedníkova,49.187648182299,16.587909056398,PAP
1308,BRNO-STŘED,Křížkovského x Zedníkova,49.187648182299,16.587909056398,PAP
1309,BRNO-STŘED,Křížkovského x Zedníkova,49.187648182299,16.587909056398,PLA
1310,BRNO-STŘED,Křížová x Křídlovická,49.188717718123,16.594769648869,PLA
1311,BRNO-STŘED,Křížová x Křídlovická,49.188717718123,16.594769648869,PAP
1312,BRNO-STŘED,Ldická 8 - v domě,49.20074642269,16.607929647492,PAP
1313,BRNO-STŘED,Ldická 8 - v domě,49.20074642269,16.607929647492,PLA
1314,BRNO-STŘED,Leitnerova 30 - v domě,49.191268146296,16.602615024145997,PLA
1315,BRNO-STŘED,Leitnerova 30 - v domě,49.191268146296,16.602615024145997,PAP
1316,BRNO-STŘED,Leitnerova 32 - v domě,49.191535883666,16.602583187277,PLA
1317,BRNO-STŘED,Leitnerova 32 - v domě,49.191535883666,16.602583187277,PAP
1318,BRNO-STŘED,Leitnerova 34 - v domě,49.191715483351,16.602602974318,PLA
1319,BRNO-STŘED,Leitnerova 34 - v domě,49.191715483351,16.602602974318,PAP
1320,BRNO-STŘED,Lerchova 65,49.201302945021,16.581346051796,SBA
1321,BRNO-STŘED,Lerchova 65,49.201302945021,16.581346051796,SBI
1322,BRNO-STŘED,Lerchova 65,49.201302945021,16.581346051796,PLA
1323,BRNO-STŘED,Lerchova 65,49.201302945021,16.581346051796,PAP
1324,BRNO-STŘED,Lerchova 65,49.201302945021,16.581346051796,PAP
1325,BRNO-STŘED,Lerchova 65,49.201302945021,16.581346051796,PAP
1326,BRNO-STŘED,Lidická 10 - v domě,49.200937241547,16.607910073068,PAP
1327,BRNO-STŘED,Lidická 10 - v domě,49.200937241547,16.607910073068,PLA
1328,BRNO-STŘED,Lidická 15 - v domě,49.201430984946,16.607235070967,PAP
1329,BRNO-STŘED,Lidická 15 - v domě,49.201430984946,16.607235070967,PLA
1330,BRNO-STŘED,Lidická 17 - v domě,49.201614415098,16.607191000093998,PAP
1331,BRNO-STŘED,Lidická 17 - v domě,49.201614415098,16.607191000093998,PLA
1332,BRNO-STŘED,Lidická 19 - v domě,49.201801227898,16.607130842002,PAP
1333,BRNO-STŘED,Lidická 19 - v domě,49.201801227898,16.607130842002,PLA
1334,BRNO-STŘED,Lidická 32 - v domě,49.202621006409,16.607451082993,PAP
1335,BRNO-STŘED,Lidická 32 - v domě,49.202621006409,16.607451082993,PLA
1336,BRNO-STŘED,Lidická 42 - v domě,49.203639188967,16.607108798142,PAP
1337,BRNO-STŘED,Lidická 42 - v domě,49.203639188967,16.607108798142,PLA
1338,BRNO-STŘED,Lidická 45 - v domě,49.204031617243,16.606184745034,PAP
1339,BRNO-STŘED,Lidická 45 - v domě,49.204031617243,16.606184745034,PLA
1340,BRNO-STŘED,Lidická 47 - v domě,49.204153762004,16.606121448965002,PAP
1341,BRNO-STŘED,Lidická 47 - v domě,49.204153762004,16.606121448965002,PLA
1342,BRNO-STŘED,Lidická 49 - v domě,49.204354466799,16.606002049249,PLA
1343,BRNO-STŘED,Lidická 49 - v domě,49.204354466799,16.606002049249,PAP
1344,BRNO-STŘED,Lidická 50 - CVČ,49.206133985557,16.606568769938,PAP
1345,BRNO-STŘED,Lidická 50 - CVČ,49.206133985557,16.606568769938,SBA
1346,BRNO-STŘED,Lidická 50 - CVČ,49.206133985557,16.606568769938,SBI
1347,BRNO-STŘED,Lidická 50 - CVČ,49.206133985557,16.606568769938,PLA
1348,BRNO-STŘED,Lidická 50 - CVČ,49.206133985557,16.606568769938,PAP
1349,BRNO-STŘED,Lidická 69 - v domě,49.206178805807,16.604926162264,PAP
1350,BRNO-STŘED,Lidická 6a - v domě,49.200662384052,16.608243559217,PAP
1351,BRNO-STŘED,Lidická 6a - v domě,49.200662384052,16.608243559217,PLA
1352,BRNO-STŘED,LidickáxBurešova,49.205820485355,16.605294353505002,PAP
1353,BRNO-STŘED,LidickáxBurešova,49.205820485355,16.605294353505002,PLA
1354,BRNO-STŘED,Lipová 28,49.193235404746,16.576303976957,PLA
1355,BRNO-STŘED,Lipová 28,49.193235404746,16.576303976957,PLA
1356,BRNO-STŘED,Lipová 28,49.193235404746,16.576303976957,PAP
1357,BRNO-STŘED,Ludmily Konečné x Táborského nábř.,49.18608373557,16.593075230603002,SBI
1358,BRNO-STŘED,Ludmily Konečné x Táborského nábř.,49.18608373557,16.593075230603002,SBA
1359,BRNO-STŘED,Ludmily Konečné x Táborského nábř.,49.18608373557,16.593075230603002,PLA
1360,BRNO-STŘED,Ludmily Konečné x Táborského nábř.,49.18608373557,16.593075230603002,PLA
1361,BRNO-STŘED,Ludmily Konečné x Táborského nábř.,49.18608373557,16.593075230603002,PAP
1362,BRNO-STŘED,Lužánecká 12 - v domě,49.204444661387,16.609436935220998,PAP
1363,BRNO-STŘED,Lužánecká 12 - v domě,49.204444661387,16.609436935220998,PLA
1364,BRNO-STŘED,Lužánecká 16,49.204761123694,16.610464493668,SBA
1365,BRNO-STŘED,Lužánecká 16,49.204761123694,16.610464493668,SBI
1366,BRNO-STŘED,Lužánecká 16,49.204761123694,16.610464493668,PLA
1367,BRNO-STŘED,Lužánecká 16,49.204761123694,16.610464493668,PAP
1368,BRNO-STŘED,Lužánecká 16,49.204761123694,16.610464493668,PAP
1369,BRNO-STŘED,Lužánecká 2,49.204260725587,16.606907975071,PAP
1370,BRNO-STŘED,Lužánecká 2,49.204260725587,16.606907975071,PLA
1371,BRNO-STŘED,Lány - ústřední hřbitov,49.16555420824,16.592583320051,PLA
1372,BRNO-STŘED,Malinovského nám. - podzemní kontejnery,49.195891180618,16.61426241685,SBA
1373,BRNO-STŘED,Malinovského nám. - podzemní kontejnery,49.195891180618,16.61426241685,PLA
1374,BRNO-STŘED,Malinovského nám. - podzemní kontejnery,49.195891180618,16.61426241685,PAP
1375,BRNO-STŘED,Malinovského nám. 3 (úřad),49.195539084836,16.615286316271998,PLA
1376,BRNO-STŘED,Malinovského nám. 3 (úřad),49.195539084836,16.615286316271998,PAP
1377,BRNO-STŘED,Masarykova 14 - v domě,49.192622771216,16.610160700218,PLA
1378,BRNO-STŘED,Masarykova 14 - v domě,49.192622771216,16.610160700218,PAP
1379,BRNO-STŘED,Masarykova 14 - v domě,49.192622771216,16.610160700218,PLA
1380,BRNO-STŘED,Masarykova 14 - v domě,49.192622771216,16.610160700218,PAP
1381,BRNO-STŘED,Masarykova 22/24 - v domě,49.192168600133,16.610315188771,PLA
1382,BRNO-STŘED,Masarykova 22/24 - v domě,49.192168600133,16.610315188771,PAP
1383,BRNO-STŘED,Masarykova 3 - v domě,49.193734921945,16.609465090192,PAP
1384,BRNO-STŘED,Masarykova 3 - v domě,49.193734921945,16.609465090192,PLA
1385,BRNO-STŘED,Masarykova 4 - v domě,49.193488264719,16.60930828282,PLA
1386,BRNO-STŘED,Masarykova 4 - v domě,49.193488264719,16.60930828282,PAP
1387,BRNO-STŘED,Masarykova 6 - v domě,49.193331494142,16.60942699556,PLA
1388,BRNO-STŘED,Masarykova 6 - v domě,49.193331494142,16.60942699556,PAP
1389,BRNO-STŘED,Masarykova 7 - v domě,49.193640968289,16.609561661826,PLA
1390,BRNO-STŘED,Masarykova 7 - v domě,49.193640968289,16.609561661826,PAP
1391,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,SBI
1392,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,PAP
1393,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,SBA
1394,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,PLA
1395,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,PLA
1396,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,PAP
1397,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,PAP
1398,BRNO-STŘED,Mendlovo nám. 15,49.189725260908,16.593296297924,PAP
1399,BRNO-STŘED,Mendlovo nám. 4,49.190712443509,16.596239600447,PLA
1400,BRNO-STŘED,Mendlovo nám. 4,49.190712443509,16.596239600447,PAP
1401,BRNO-STŘED,Mendlovo nám. 9 - v domě,49.190184234479,16.595529146291998,PLA
1402,BRNO-STŘED,Mendlovo nám. 9 - v domě,49.190184234479,16.595529146291998,PAP
1403,BRNO-STŘED,Mezírka 4 - v domě,49.201045855976,16.604964764149,PAP
1404,BRNO-STŘED,Mezírka 4 - v domě,49.201045855976,16.604964764149,PLA
1405,BRNO-STŘED,Mezírka 7 - domě,49.201543030183,16.60534338704,PAP
1406,BRNO-STŘED,Mezírka 7 - domě,49.201543030183,16.60534338704,PLA
1407,BRNO-STŘED,Milady Horákové 18 (dvůr MP),49.200016141703,16.612678335167,PLA
1408,BRNO-STŘED,Milady Horákové 18 (dvůr MP),49.200016141703,16.612678335167,PAP
1409,BRNO-STŘED,Milady Horákové 1a - v domě,49.200068667914,16.610590413049,PAP
1410,BRNO-STŘED,Milady Horákové 1a - v domě,49.200068667914,16.610590413049,PLA
1411,BRNO-STŘED,Milady Horákové 40 - v domě,49.201291385344,16.615100753903,PAP
1412,BRNO-STŘED,Milady Horákové 40 - v domě,49.201291385344,16.615100753903,PLA
1413,BRNO-STŘED,Mlýnská (MP),49.190913939446,16.615295924167,PLA
1414,BRNO-STŘED,Mlýnská (MP),49.190913939446,16.615295924167,PAP
1415,BRNO-STŘED,Mlýnská 60,49.189282399461,16.62379283135,SBA
1416,BRNO-STŘED,Mlýnská 60,49.189282399461,16.62379283135,SBI
1417,BRNO-STŘED,Moravské nám 14 a - v domě,49.199894859188,16.606493921402,PLA
1418,BRNO-STŘED,Moravské nám 14 a - v domě,49.199894859188,16.606493921402,PAP
1419,BRNO-STŘED,Moravské nám 14 a - v domě,49.199894859188,16.606493921402,PLA
1420,BRNO-STŘED,Moravské nám 14 a - v domě,49.199894859188,16.606493921402,PAP
1421,BRNO-STŘED,Moravské nám. - podzemní kont.,49.198160664694,16.606713874213,SBA
1422,BRNO-STŘED,Moravské nám. - podzemní kont.,49.198160664694,16.606713874213,PLA
1423,BRNO-STŘED,Moravské nám. - podzemní kont.,49.198160664694,16.606713874213,PAP
1424,BRNO-STŘED,Moravské nám. 12 - v domě,49.199673138161,16.605776631997003,PLA
1425,BRNO-STŘED,Moravské nám. 12 - v domě,49.199673138161,16.605776631997003,PAP
1426,BRNO-STŘED,Moravské nám. 14 b - v domě,49.19999687688,16.606744079791998,PLA
1427,BRNO-STŘED,Moravské nám. 14 b - v domě,49.19999687688,16.606744079791998,PAP
1428,BRNO-STŘED,Moravské nám. 14 b - v domě,49.19999687688,16.606744079791998,PLA
1429,BRNO-STŘED,Moravské nám. 14 b - v domě,49.19999687688,16.606744079791998,PAP
1430,BRNO-STŘED,Moravské nám. x Mášova,49.200010337312,16.606580485848,PAP
1431,BRNO-STŘED,Moravské nám. x Mášova,49.200010337312,16.606580485848,PLA
1432,BRNO-STŘED,Mášova 11 - v domě,49.200628668046,16.605716652643,PAP
1433,BRNO-STŘED,Mášova 11 - v domě,49.200628668046,16.605716652643,PLA
1434,BRNO-STŘED,Mášova 14 - v domě,49.200839833889,16.606032054942,PAP
1435,BRNO-STŘED,Mášova 14 - v domě,49.200839833889,16.606032054942,PLA
1436,BRNO-STŘED,Mášova 20 v domě,49.201202879052,16.605602906298,PAP
1437,BRNO-STŘED,Mášova 20 v domě,49.201202879052,16.605602906298,PLA
1438,BRNO-STŘED,Mášova 21 - v domě,49.201134606422,16.605213882785,PAP
1439,BRNO-STŘED,Mášova 21 - v domě,49.201134606422,16.605213882785,PLA
1440,BRNO-STŘED,Měnínská 4,49.194390543431,16.612428521046,PLA
1441,BRNO-STŘED,Měnínská 4,49.194390543431,16.612428521046,PAP
1442,BRNO-STŘED,Nerudova 10 - v domě,49.205964355286,16.595431184982,PAP
1443,BRNO-STŘED,Nerudova 10 - v domě,49.205964355286,16.595431184982,PLA
1444,BRNO-STŘED,Nerudova 12 - v domě,49.206169882916,16.595587033633002,PAP
